actions,agent_errors,calls,candidate,candidate_money,candidate_status,done,margin,market,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,seed,source,v024_errors,v024_order_memory_hits,v024_order_memory_reorders,v024_sell_clipped,v024_strict_r3_hits,v024_strict_r3_repayments,v024_strict_r3_units,v024_terminal_liquidations,v024_weed_abandoned,v024_weed_catchup_actions,v024_weed_repairs,v024_weed_retries
"{'PASS': 798, 'PICKUP': 166, 'WEST': 978, 'NORTH': 902, 'BUILD_PASTURE': 14, 'PLACE': 13, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 739, 'COLLECT_FERTILIZER': 312, 'SOUTH': 637, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,113864.0,DONE,1,355.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 338, 'SELL_FERTILIZER': 212, 'SELL_WHEAT': 817, 'SELL_WOOL': 160, 'BUY_LAND': 2, 'SELL_MILK': 208, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 271}",0.577,fixed_replay,113509.0,DONE,0.178084,0.23625,0.348,win,1,1443152505,90339354.json,0,0,0,30,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,118426.0,DONE,1,1887.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 337, 'SELL_FERTILIZER': 224, 'SELL_WHEAT': 806, 'SELL_WOOL': 143, 'BUY_LAND': 2, 'SELL_MILK': 215, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 293}",0.403792,fixed_replay,116539.0,DONE,0.178791,0.229375,0.34,win,0,1307848446,90340065.json,0,0,0,33,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,118426.0,DONE,1,1991.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 337, 'SELL_FERTILIZER': 224, 'SELL_WHEAT': 806, 'SELL_WOOL': 143, 'BUY_LAND': 2, 'SELL_MILK': 215, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 293}",0.439917,fixed_replay,116435.0,DONE,0.177708,0.22125,0.295667,win,1,1307848446,90340065.json,0,0,0,33,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,110987.0,DONE,1,-1608.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 227, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.354625,fixed_replay,112595.0,DONE,0.178375,0.228,0.30675,loss,0,766088176,90340786.json,0,0,0,27,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,110898.0,DONE,1,-2024.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 227, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.439416,fixed_replay,112922.0,DONE,0.175792,0.220084,0.325208,loss,1,766088176,90340786.json,0,0,0,27,0,0,0,1,0,0,0,0
"{'PASS': 798, 'PICKUP': 166, 'WEST': 978, 'NORTH': 902, 'BUILD_PASTURE': 14, 'PLACE': 13, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 739, 'COLLECT_FERTILIZER': 312, 'SOUTH': 637, 'DROP': 106, 'HARVEST': 374, 'DIG': 44, 'FERTILIZE': 80}",0,719,v024d_route14_strict_r3,93224.0,DONE,1,-2855.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 338, 'SELL_FERTILIZER': 210, 'SELL_WHEAT': 815, 'SELL_WOOL': 163, 'BUY_LAND': 2, 'SELL_MILK': 213, 'SELL_MELON': 113, 'SELL_STRAWBERRY': 260}",0.36875,fixed_replay,96079.0,DONE,0.175667,0.209084,0.284792,loss,0,1961900712,90342270.json,0,0,0,30,0,0,0,1,0,3,1,1
"{'PASS': 798, 'PICKUP': 166, 'WEST': 978, 'NORTH': 902, 'BUILD_PASTURE': 14, 'PLACE': 13, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 739, 'COLLECT_FERTILIZER': 312, 'SOUTH': 637, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,98352.0,DONE,1,-9402.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 338, 'SELL_FERTILIZER': 210, 'SELL_WHEAT': 815, 'SELL_WOOL': 163, 'BUY_LAND': 2, 'SELL_MILK': 211, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 264}",0.379667,fixed_replay,107754.0,DONE,0.175541,0.214209,0.313875,loss,1,1961900712,90342270.json,0,0,0,30,0,0,0,1,0,0,0,0
"{'PASS': 807, 'PICKUP': 165, 'WEST': 972, 'NORTH': 896, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 915, 'FEED': 314, 'CARE': 322, 'EAST': 734, 'COLLECT_FERTILIZER': 312, 'SOUTH': 631, 'DROP': 102, 'HARVEST': 368, 'DIG': 50, 'FERTILIZE': 80}",0,719,v024d_route14_strict_r3,105130.0,DONE,1,-31729.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 317, 'SELL_FERTILIZER': 202, 'SELL_WHEAT': 839, 'SELL_WOOL': 159, 'BUY_LAND': 2, 'SELL_MILK': 155, 'SELL_MELON': 74, 'SELL_STRAWBERRY': 213}",0.598291,fixed_replay,136859.0,DONE,0.178625,0.219,0.324833,loss,0,1854235827,90342933.json,0,0,0,60,0,0,0,1,3,29,7,7
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,129493.0,DONE,1,-3955.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 342, 'SELL_FERTILIZER': 223, 'SELL_WHEAT': 811, 'SELL_WOOL': 155, 'BUY_LAND': 2, 'SELL_MILK': 223, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.454875,fixed_replay,133448.0,DONE,0.179417,0.226667,0.304292,loss,1,1854235827,90342933.json,0,0,0,29,1,3,3,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,130881.0,DONE,1,5603.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 226, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.393209,fixed_replay,125278.0,DONE,0.179458,0.229042,0.321458,win,0,870490286,90343744.json,0,0,0,28,0,0,0,1,0,0,0,0
"{'PASS': 811, 'PICKUP': 167, 'WEST': 977, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 373, 'DIG': 46, 'FERTILIZE': 80}",0,719,v024d_route14_strict_r3,124315.0,DONE,1,-2905.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 221, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 223, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.349584,fixed_replay,127220.0,DONE,0.17575,0.223708,0.307,loss,1,870490286,90343744.json,0,0,0,28,0,0,0,1,2,15,3,3
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,102838.0,DONE,1,17471.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 338, 'SELL_FERTILIZER': 225, 'SELL_WHEAT': 808, 'SELL_WOOL': 147, 'BUY_LAND': 2, 'SELL_MILK': 216, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 291}",0.423375,fixed_replay,85367.0,DONE,0.177166,0.224708,0.330375,win,0,1626452036,90345241.json,0,0,0,31,0,0,0,1,0,0,0,0
"{'PASS': 807, 'PICKUP': 165, 'WEST': 972, 'NORTH': 896, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 915, 'FEED': 314, 'CARE': 322, 'EAST': 734, 'COLLECT_FERTILIZER': 312, 'SOUTH': 631, 'DROP': 102, 'HARVEST': 368, 'DIG': 50, 'FERTILIZE': 80}",0,719,v024d_route14_strict_r3,97401.0,DONE,1,-31300.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 317, 'SELL_FERTILIZER': 202, 'SELL_WHEAT': 839, 'SELL_WOOL': 159, 'BUY_LAND': 2, 'SELL_MILK': 155, 'SELL_MELON': 74, 'SELL_STRAWBERRY': 213}",0.381625,fixed_replay,128701.0,DONE,0.175833,0.210917,0.2605,loss,1,1626452036,90345241.json,0,0,0,60,0,0,0,1,3,29,7,7
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,154941.0,DONE,1,4671.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 227, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.467334,fixed_replay,150270.0,DONE,0.177875,0.226833,0.329625,win,0,1117521613,90346724.json,0,0,0,27,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'DIG': 44, 'FERTILIZE': 80}",0,719,v024d_route14_strict_r3,121134.0,DONE,1,-5150.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 341, 'SELL_FERTILIZER': 224, 'SELL_WHEAT': 811, 'SELL_WOOL': 156, 'BUY_LAND': 2, 'SELL_MILK': 223, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 280}",0.361417,fixed_replay,126284.0,DONE,0.176791,0.215875,0.285625,loss,1,1117521613,90346724.json,0,0,0,30,0,0,0,1,0,3,1,1
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,149621.0,DONE,1,566.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 339, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 219, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",2.392375,fixed_replay,149055.0,DONE,0.177875,0.225375,0.350833,win,0,163174040,90347495.json,0,0,0,29,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'DIG': 44, 'FERTILIZE': 80}",0,719,v024d_route14_strict_r3,132775.0,DONE,1,217.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 223, 'SELL_WHEAT': 814, 'SELL_WOOL': 156, 'BUY_LAND': 2, 'SELL_MILK': 219, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 278}",0.480583,fixed_replay,132558.0,DONE,0.1775,0.214,0.283875,win,1,163174040,90347495.json,0,0,0,29,0,0,0,1,0,3,1,1
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,85539.0,DONE,1,-3459.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 337, 'SELL_FERTILIZER': 224, 'SELL_WHEAT': 806, 'SELL_WOOL': 143, 'BUY_LAND': 2, 'SELL_MILK': 215, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 293}",0.393667,fixed_replay,88998.0,DONE,0.177917,0.2415,0.316167,loss,0,642633246,90348230.json,0,0,0,33,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,85539.0,DONE,1,-3459.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 337, 'SELL_FERTILIZER': 224, 'SELL_WHEAT': 806, 'SELL_WOOL': 143, 'BUY_LAND': 2, 'SELL_MILK': 215, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 293}",0.381,fixed_replay,88998.0,DONE,0.174541,0.235333,0.315084,loss,1,642633246,90348230.json,0,0,0,33,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,145144.0,DONE,1,2148.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 339, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 219, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.435,fixed_replay,142996.0,DONE,0.178333,0.221292,0.309416,win,0,558578806,90350466.json,0,0,0,29,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,144389.0,DONE,1,-2359.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 338, 'SELL_FERTILIZER': 225, 'SELL_WHEAT': 813, 'SELL_WOOL': 149, 'BUY_LAND': 2, 'SELL_MILK': 219, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 285}",0.399,fixed_replay,146748.0,DONE,0.174625,0.207167,0.2595,loss,1,558578806,90350466.json,0,0,0,28,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,116986.0,DONE,1,-11475.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 342, 'SELL_FERTILIZER': 223, 'SELL_WHEAT': 811, 'SELL_WOOL': 155, 'BUY_LAND': 2, 'SELL_MILK': 223, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.419667,fixed_replay,128461.0,DONE,0.180458,0.23675,0.333791,loss,0,583520709,90354933.json,0,0,0,29,1,3,3,1,0,0,0,0
"{'PASS': 807, 'PICKUP': 165, 'WEST': 972, 'NORTH': 896, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 915, 'FEED': 314, 'CARE': 322, 'EAST': 734, 'COLLECT_FERTILIZER': 312, 'SOUTH': 631, 'DROP': 102, 'HARVEST': 368, 'DIG': 50, 'FERTILIZE': 80}",0,719,v024d_route14_strict_r3,112812.0,DONE,1,-34156.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 317, 'SELL_FERTILIZER': 202, 'SELL_WHEAT': 839, 'SELL_WOOL': 159, 'BUY_LAND': 2, 'SELL_MILK': 155, 'SELL_MELON': 74, 'SELL_STRAWBERRY': 213}",0.453291,fixed_replay,146968.0,DONE,0.1775,0.212167,0.292542,loss,1,583520709,90354933.json,0,0,0,60,0,0,0,1,3,29,7,7
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,143711.0,DONE,1,-6683.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 341, 'SELL_FERTILIZER': 223, 'SELL_WHEAT': 811, 'SELL_WOOL': 155, 'BUY_LAND': 2, 'SELL_MILK': 223, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.350958,fixed_replay,150394.0,DONE,0.178459,0.232833,0.305,loss,0,1495296076,90356416.json,0,0,0,29,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,128926.0,DONE,1,-1597.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 339, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 219, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.385625,fixed_replay,130523.0,DONE,0.176416,0.230167,0.285584,loss,1,1495296076,90356416.json,0,0,0,29,0,0,0,1,0,0,0,0
"{'PASS': 798, 'PICKUP': 166, 'WEST': 978, 'NORTH': 902, 'BUILD_PASTURE': 14, 'PLACE': 13, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 739, 'COLLECT_FERTILIZER': 312, 'SOUTH': 637, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,144542.0,DONE,1,-1665.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 338, 'SELL_FERTILIZER': 210, 'SELL_WHEAT': 815, 'SELL_WOOL': 163, 'BUY_LAND': 2, 'SELL_MILK': 211, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 264}",0.4485,fixed_replay,146207.0,DONE,0.176667,0.221791,0.309833,loss,0,676570722,90356430.json,0,0,0,30,0,0,0,1,0,0,0,0
"{'PASS': 798, 'PICKUP': 166, 'WEST': 978, 'NORTH': 902, 'BUILD_PASTURE': 14, 'PLACE': 13, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 739, 'COLLECT_FERTILIZER': 312, 'SOUTH': 637, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,144542.0,DONE,1,-1815.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 338, 'SELL_FERTILIZER': 210, 'SELL_WHEAT': 815, 'SELL_WOOL': 163, 'BUY_LAND': 2, 'SELL_MILK': 211, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 264}",0.617,fixed_replay,146357.0,DONE,0.175709,0.211083,0.281292,loss,1,676570722,90356430.json,0,0,0,30,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,132314.0,DONE,1,-2042.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 342, 'SELL_FERTILIZER': 223, 'SELL_WHEAT': 811, 'SELL_WOOL': 155, 'BUY_LAND': 2, 'SELL_MILK': 223, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",1.3885,fixed_replay,134356.0,DONE,0.178041,0.215708,0.297458,loss,0,1660726062,90356973.json,0,0,0,29,1,3,3,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024d_route14_strict_r3,138703.0,DONE,1,-1357.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 226, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.483042,fixed_replay,140060.0,DONE,0.178333,0.215208,0.283833,loss,1,1660726062,90356973.json,0,0,0,28,0,0,0,1,0,0,0,0
