action_diff_calls,action_diff_farmer,action_diff_hands,action_diff_market,calls,candidate,candidate_money,candidate_status,changed_calls,decision_points,diagnostics,done,errors,evaluations,invalid,margin,market_counts,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,predicted_delta,result,seat,seed
0,0,0,0,719,v22,126289.0,DONE,0,0,{},1,0,0,0,0.0,"{'SELL_FERTILIZER': 233, 'SELL_WHEAT': 828, 'SELL_WOOL': 164, 'SELL_MILK': 237, 'SELL_MELON': 144, 'SELL_STRAWBERRY': 313}",65.6915,v22,126289.0,DONE,0.1065,0.1873,0.3495,0.0,tie,0,17
0,0,0,0,719,v22,126289.0,DONE,0,0,{},1,0,0,0,0.0,"{'SELL_FERTILIZER': 233, 'SELL_WHEAT': 828, 'SELL_WOOL': 164, 'SELL_MILK': 237, 'SELL_MELON': 144, 'SELL_STRAWBERRY': 313}",84.0232,v22,126289.0,DONE,0.0907,0.1634,0.2463,0.0,tie,1,17
1,0,0,1,719,v028a,125860.0,DONE,1,29,"{'calls': 719, 'errors': 0, 'evaluations': 89, 'decision_points': 29, 'changed_calls': 1, 'unchanged_calls': 718, 'action_diff_calls': 1, 'action_diff_farmer': 0, 'action_diff_hands': 0, 'action_diff_market': 1, 'predicted_base_revenue': 74891.0, 'predicted_selected_revenue': 76060.0, 'predicted_delta': 1169.0, 'permutation_histogram': {""(('SELL', 'STRAWBERRY', 31), ('SELL', 'MELON', 24))"": 1}, 'decision_events': [{'step': 524, 'base_revenue': 2903.0, 'selected_revenue': 4072.0, 'predicted_delta': 1169.0, 'profiles': {'v22': 4072.0}, 'base_market': [['SELL', 'MELON', 24], ['SELL', 'STRAWBERRY', 31]], 'selected_market': [['SELL', 'STRAWBERRY', 31], ['SELL', 'MELON', 24]]}]}",1,0,89,0,-796.0,"{'SELL_FERTILIZER': 233, 'SELL_WHEAT': 828, 'SELL_WOOL': 164, 'SELL_MILK': 237, 'SELL_MELON': 144, 'SELL_STRAWBERRY': 313}",5.354,v22,126656.0,DONE,0.2299,0.4449,0.7997,1169.0,loss,0,17
1,0,0,1,719,v028a,125860.0,DONE,1,29,"{'calls': 719, 'errors': 0, 'evaluations': 89, 'decision_points': 29, 'changed_calls': 1, 'unchanged_calls': 718, 'action_diff_calls': 1, 'action_diff_farmer': 0, 'action_diff_hands': 0, 'action_diff_market': 1, 'predicted_base_revenue': 74891.0, 'predicted_selected_revenue': 76060.0, 'predicted_delta': 1169.0, 'permutation_histogram': {""(('SELL', 'STRAWBERRY', 31), ('SELL', 'MELON', 24))"": 1}, 'decision_events': [{'step': 524, 'base_revenue': 2903.0, 'selected_revenue': 4072.0, 'predicted_delta': 1169.0, 'profiles': {'v22': 4072.0}, 'base_market': [['SELL', 'MELON', 24], ['SELL', 'STRAWBERRY', 31]], 'selected_market': [['SELL', 'STRAWBERRY', 31], ['SELL', 'MELON', 24]]}]}",1,0,89,0,-796.0,"{'SELL_FERTILIZER': 233, 'SELL_WHEAT': 828, 'SELL_WOOL': 164, 'SELL_MILK': 237, 'SELL_MELON': 144, 'SELL_STRAWBERRY': 313}",7.5094,v22,126656.0,DONE,0.2055,0.4087,0.7473,1169.0,loss,1,17
1,0,0,1,719,v028b,125860.0,DONE,1,29,"{'calls': 719, 'errors': 0, 'evaluations': 89, 'decision_points': 29, 'changed_calls': 1, 'unchanged_calls': 718, 'action_diff_calls': 1, 'action_diff_farmer': 0, 'action_diff_hands': 0, 'action_diff_market': 1, 'predicted_base_revenue': 74891.0, 'predicted_selected_revenue': 76060.0, 'predicted_delta': 1169.0, 'permutation_histogram': {""(('SELL', 'STRAWBERRY', 31), ('SELL', 'MELON', 24))"": 1}, 'decision_events': [{'step': 524, 'base_revenue': 2903.0, 'selected_revenue': 4072.0, 'predicted_delta': 1169.0, 'profiles': {'v22': 4072.0}, 'base_market': [['SELL', 'MELON', 24], ['SELL', 'STRAWBERRY', 31]], 'selected_market': [['SELL', 'STRAWBERRY', 31], ['SELL', 'MELON', 24]]}]}",1,0,89,0,-796.0,"{'SELL_FERTILIZER': 233, 'SELL_WHEAT': 828, 'SELL_WOOL': 164, 'SELL_MILK': 237, 'SELL_MELON': 144, 'SELL_STRAWBERRY': 313}",4.8213,v22,126656.0,DONE,0.2288,0.4932,0.8623,1169.0,loss,0,17
1,0,0,1,719,v028b,125860.0,DONE,1,29,"{'calls': 719, 'errors': 0, 'evaluations': 89, 'decision_points': 29, 'changed_calls': 1, 'unchanged_calls': 718, 'action_diff_calls': 1, 'action_diff_farmer': 0, 'action_diff_hands': 0, 'action_diff_market': 1, 'predicted_base_revenue': 74891.0, 'predicted_selected_revenue': 76060.0, 'predicted_delta': 1169.0, 'permutation_histogram': {""(('SELL', 'STRAWBERRY', 31), ('SELL', 'MELON', 24))"": 1}, 'decision_events': [{'step': 524, 'base_revenue': 2903.0, 'selected_revenue': 4072.0, 'predicted_delta': 1169.0, 'profiles': {'v22': 4072.0}, 'base_market': [['SELL', 'MELON', 24], ['SELL', 'STRAWBERRY', 31]], 'selected_market': [['SELL', 'STRAWBERRY', 31], ['SELL', 'MELON', 24]]}]}",1,0,89,0,-796.0,"{'SELL_FERTILIZER': 233, 'SELL_WHEAT': 828, 'SELL_WOOL': 164, 'SELL_MILK': 237, 'SELL_MELON': 144, 'SELL_STRAWBERRY': 313}",7.9267,v22,126656.0,DONE,0.2041,0.4214,0.7072,1169.0,loss,1,17
1,0,0,1,719,v028c,125860.0,DONE,1,29,"{'calls': 719, 'errors': 0, 'evaluations': 89, 'decision_points': 29, 'changed_calls': 1, 'unchanged_calls': 718, 'action_diff_calls': 1, 'action_diff_farmer': 0, 'action_diff_hands': 0, 'action_diff_market': 1, 'predicted_base_revenue': 74889.0, 'predicted_selected_revenue': 75990.0, 'predicted_delta': 1101.0, 'permutation_histogram': {""(('SELL', 'STRAWBERRY', 31), ('SELL', 'MELON', 24))"": 1}, 'decision_events': [{'step': 524, 'base_revenue': 2903.0, 'selected_revenue': 4004.0, 'predicted_delta': 1101.0, 'profiles': {'v22': 4072.0, 'reverse': 4004.0}, 'base_market': [['SELL', 'MELON', 24], ['SELL', 'STRAWBERRY', 31]], 'selected_market': [['SELL', 'STRAWBERRY', 31], ['SELL', 'MELON', 24]]}]}",1,0,89,0,-796.0,"{'SELL_FERTILIZER': 233, 'SELL_WHEAT': 828, 'SELL_WOOL': 164, 'SELL_MILK': 237, 'SELL_MELON': 144, 'SELL_STRAWBERRY': 313}",9.9057,v22,126656.0,DONE,0.2441,0.4753,1.2712,1101.0,loss,0,17
1,0,0,1,719,v028c,125860.0,DONE,1,29,"{'calls': 719, 'errors': 0, 'evaluations': 89, 'decision_points': 29, 'changed_calls': 1, 'unchanged_calls': 718, 'action_diff_calls': 1, 'action_diff_farmer': 0, 'action_diff_hands': 0, 'action_diff_market': 1, 'predicted_base_revenue': 74889.0, 'predicted_selected_revenue': 75990.0, 'predicted_delta': 1101.0, 'permutation_histogram': {""(('SELL', 'STRAWBERRY', 31), ('SELL', 'MELON', 24))"": 1}, 'decision_events': [{'step': 524, 'base_revenue': 2903.0, 'selected_revenue': 4004.0, 'predicted_delta': 1101.0, 'profiles': {'v22': 4072.0, 'reverse': 4004.0}, 'base_market': [['SELL', 'MELON', 24], ['SELL', 'STRAWBERRY', 31]], 'selected_market': [['SELL', 'STRAWBERRY', 31], ['SELL', 'MELON', 24]]}]}",1,0,89,0,-796.0,"{'SELL_FERTILIZER': 233, 'SELL_WHEAT': 828, 'SELL_WOOL': 164, 'SELL_MILK': 237, 'SELL_MELON': 144, 'SELL_STRAWBERRY': 313}",166.7251,v22,126656.0,DONE,0.2097,0.4207,1.1056,1101.0,loss,1,17
