actions,calls,candidate,candidate_money,candidate_status,done,errors,invalid,margin,market,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,source,v023_route_fallbacks,v023_route_selected,v023_sell_clipped,v023_terminal_liquidations,v023_weed_catchup_actions,v023_weed_repairs,v023_weed_retries
"{'PASS': 377, 'BUILD_PASTURE': 14, 'WEST': 1098, 'NORTH': 1236, 'PICKUP': 339, 'PLACE': 27, 'SOUTH': 929, 'FEED': 319, 'EAST': 857, 'CARE': 308, 'PLANT': 131, 'WATER': 851, 'COLLECT_FERTILIZER': 318, 'DROP': 80, 'HARVEST': 338, 'DIG': 25, 'FERTILIZE': 107}",719,control,147696.0,DONE,1,0,0,127408.0,"{'HIRE': 306, 'BUY_ANIMAL': 14, 'BUY_SEED': 54, 'SELL': 481, 'SELL_WHEAT': 1108, 'BUY_PRODUCT': 279, 'SELL_FERTILIZER': 445, 'SELL_CARROT': 13, 'SELL_MELON': 224, 'SELL_WOOL': 373, 'BUY_LAND': 2, 'SELL_MILK': 682, 'SELL_STRAWBERRY': 636, 'SELL_TOMATO': 4, 'SELL_EGG': 8}",0.334041,fixed_replay,20288.0,DONE,0.009791,0.050666,0.082042,win,0,90329192,,,,,,,
"{'PASS': 377, 'BUILD_PASTURE': 14, 'WEST': 1098, 'NORTH': 1236, 'PICKUP': 339, 'PLACE': 27, 'SOUTH': 929, 'FEED': 319, 'EAST': 857, 'CARE': 308, 'PLANT': 131, 'WATER': 851, 'COLLECT_FERTILIZER': 318, 'DROP': 80, 'HARVEST': 338, 'DIG': 25, 'FERTILIZE': 107}",719,control,119279.0,DONE,1,0,0,-1443.0,"{'HIRE': 306, 'BUY_ANIMAL': 14, 'BUY_SEED': 54, 'SELL': 450, 'SELL_WHEAT': 1108, 'BUY_PRODUCT': 279, 'SELL_FERTILIZER': 437, 'SELL_CARROT': 13, 'SELL_MELON': 224, 'SELL_WOOL': 354, 'BUY_LAND': 2, 'SELL_MILK': 614, 'SELL_STRAWBERRY': 567, 'SELL_TOMATO': 4, 'SELL_EGG': 8}",0.238041,fixed_replay,120722.0,DONE,0.008666,0.05025,0.070667,loss,1,90329192,,,,,,,
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,129499.0,DONE,1,0,0,303.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.437834,fixed_replay,129196.0,DONE,0.05075,0.08525,0.229292,win,0,90308565,0,,14,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,126584.0,DONE,1,0,0,478.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.329209,fixed_replay,126106.0,DONE,0.047208,0.076417,0.208,win,1,90308565,0,,14,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,127169.0,DONE,1,0,0,5530.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 160, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.360791,fixed_replay,121639.0,DONE,0.049458,0.082541,0.143917,win,0,90318860,0,,16,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,98589.0,DONE,1,0,0,-3239.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.4115,fixed_replay,101828.0,DONE,0.047375,0.0755,0.19325,loss,1,90318860,0,,14,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,144053.0,DONE,1,0,0,517.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 160, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.556417,fixed_replay,143536.0,DONE,0.049625,0.087375,0.235166,win,0,90319683,0,,16,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,142110.0,DONE,1,0,0,2284.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.260666,fixed_replay,139826.0,DONE,0.047792,0.079458,0.104375,win,1,90319683,0,,14,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 922, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 47, 'FERTILIZE': 73}",719,v023a_high_output_14hands,106414.0,DONE,1,0,0,2676.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 171, 'SELL_WHEAT': 782, 'SELL_WOOL': 162, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 277}",0.380333,fixed_replay,103738.0,DONE,0.048875,0.083041,0.250167,win,0,90323243,0,,17,1,14,2,2
"{'PASS': 995, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 46, 'FERTILIZE': 73}",719,v023a_high_output_14hands,121290.0,DONE,1,0,0,12555.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.289459,fixed_replay,108735.0,DONE,0.048291,0.076375,0.109917,win,1,90323243,0,,14,1,7,1,1
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,129848.0,DONE,1,0,0,4476.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.369708,fixed_replay,125372.0,DONE,0.049125,0.080792,0.113875,win,0,90326281,0,,14,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,137412.0,DONE,1,0,0,1244.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 160, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.263917,fixed_replay,136168.0,DONE,0.047542,0.077416,0.109792,win,1,90326281,0,,16,1,0,0,0
"{'PASS': 995, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 46, 'FERTILIZE': 73}",719,v023a_high_output_14hands,127185.0,DONE,1,0,0,-3610.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 169, 'SELL_WHEAT': 792, 'SELL_WOOL': 163, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 120, 'SELL_STRAWBERRY': 265}",0.43225,fixed_replay,130795.0,DONE,0.049041,0.08025,0.102333,loss,0,90326842,0,,18,1,7,1,1
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,127192.0,DONE,1,0,0,-3494.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 169, 'SELL_WHEAT': 792, 'SELL_WOOL': 163, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 120, 'SELL_STRAWBERRY': 265}",0.258166,fixed_replay,130686.0,DONE,0.046959,0.076542,0.087833,loss,1,90326842,0,,18,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,147167.0,DONE,1,0,0,643.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.294166,fixed_replay,146524.0,DONE,0.049125,0.08175,0.203625,win,0,90327778,0,,14,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,146310.0,DONE,1,0,0,1975.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.336958,fixed_replay,144335.0,DONE,0.047625,0.076958,0.095,win,1,90327778,0,,14,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,126505.0,DONE,1,0,0,-7904.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 317, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 784, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 128, 'SELL_STRAWBERRY': 279}",0.465166,fixed_replay,134409.0,DONE,0.04975,0.08425,0.237458,loss,0,90328299,0,,15,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,123184.0,DONE,1,0,0,-1579.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 788, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 124, 'SELL_STRAWBERRY': 271}",0.29,fixed_replay,124763.0,DONE,0.048125,0.077292,0.113875,loss,1,90328299,0,,17,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,133804.0,DONE,1,0,0,-572.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 160, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",522.203666,fixed_replay,134376.0,DONE,0.048709,0.080875,0.211375,loss,0,90328370,0,,16,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,126008.0,DONE,1,0,0,3469.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.438167,fixed_replay,122539.0,DONE,0.047292,0.078375,0.093792,win,1,90328370,0,,14,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,144362.0,DONE,1,0,0,-2693.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 169, 'SELL_WHEAT': 792, 'SELL_WOOL': 163, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 120, 'SELL_STRAWBERRY': 265}",0.357334,fixed_replay,147055.0,DONE,0.04875,0.080083,0.150041,loss,0,90328423,0,,18,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 923, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 46, 'FERTILIZE': 73}",719,v023a_high_output_14hands,129905.0,DONE,1,0,0,-3056.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 315, 'SELL_FERTILIZER': 171, 'SELL_WHEAT': 792, 'SELL_WOOL': 163, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 120, 'SELL_STRAWBERRY': 259}",0.421333,fixed_replay,132961.0,DONE,0.048292,0.08175,0.204208,loss,1,90328423,0,,19,1,7,1,1
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,174843.0,DONE,1,0,0,154810.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 316, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 783, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 129, 'SELL_STRAWBERRY': 281}",0.31925,fixed_replay,20033.0,DONE,0.048667,0.083875,0.122167,win,0,90329192,0,,14,1,0,0,0
"{'PASS': 996, 'PICKUP': 166, 'WEST': 924, 'NORTH': 910, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 674, 'COLLECT_FERTILIZER': 250, 'SOUTH': 602, 'DROP': 102, 'HARVEST': 372, 'DIG': 45, 'FERTILIZE': 73}",719,v023a_high_output_14hands,136121.0,DONE,1,0,0,1141.0,"{'HIRE': 275, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 245, 'SELL': 317, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 784, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 231, 'SELL_MELON': 128, 'SELL_STRAWBERRY': 279}",0.307792,fixed_replay,134980.0,DONE,0.048333,0.076584,0.097417,win,1,90329192,0,,15,1,0,0,0
"{'BUILD_PASTURE': 14, 'NORTH': 1221, 'WEST': 1085, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 130, 'WATER': 841, 'EAST': 840, 'SOUTH': 911, 'FEED': 319, 'CARE': 304, 'PASS': 381, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 338, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,22530.0,DONE,1,0,0,-157249.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 177, 'SELL_FERTILIZER': 73, 'SELL_WHEAT': 808, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 24, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 12}",0.377167,fixed_replay,179779.0,DONE,0.051833,0.111083,0.238834,loss,0,90308565,0,,237,1,40,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1221, 'WEST': 1085, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 130, 'WATER': 841, 'EAST': 840, 'SOUTH': 911, 'FEED': 319, 'CARE': 304, 'PASS': 343, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 338, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,21333.0,DONE,1,0,0,-155261.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 177, 'SELL_FERTILIZER': 73, 'SELL_WHEAT': 808, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 24, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 12}",477.001208,fixed_replay,176594.0,DONE,0.04975,0.095583,0.214875,loss,1,90308565,0,,238,1,40,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 129, 'WATER': 830, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,21020.0,DONE,1,0,0,-150812.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 794, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",0.308459,fixed_replay,171832.0,DONE,0.053834,0.113459,0.256375,loss,0,90318860,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1221, 'WEST': 1085, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 130, 'WATER': 841, 'EAST': 840, 'SOUTH': 911, 'FEED': 319, 'CARE': 304, 'PASS': 343, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 338, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,14988.0,DONE,1,0,0,-137366.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 177, 'SELL_FERTILIZER': 73, 'SELL_WHEAT': 808, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 24, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 12}",0.344,fixed_replay,152354.0,DONE,0.050458,0.100459,0.243458,loss,1,90318860,0,,238,1,40,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 129, 'WATER': 830, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,20388.0,DONE,1,0,0,-149442.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 794, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",481.611792,fixed_replay,169830.0,DONE,0.053083,0.111875,0.253834,loss,0,90319683,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1221, 'WEST': 1085, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 130, 'WATER': 841, 'EAST': 840, 'SOUTH': 911, 'FEED': 319, 'CARE': 304, 'PASS': 381, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 338, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,20831.0,DONE,1,0,0,-155013.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 177, 'SELL_FERTILIZER': 73, 'SELL_WHEAT': 813, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 24, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 12}",0.32325,fixed_replay,175844.0,DONE,0.051333,0.109875,0.245833,loss,1,90319683,0,,237,1,40,8,8
