candidate,opponent,games,mean_money,min_money,max_money,mean_margin,wins,ties,losses,win_rate,all_done,agent_errors,invalid_action_shapes,mean_calls,p50_ms,p95_ms,p99_ms,max_ms
v006b_livestock_only,hamburger,12,98838.66666666667,89887.0,111426.0,-45635.916666666664,0,0,12,0.0,1,0,0,719,0.6447499999999999,1.20568308,1.5095680000000007,42.311292
v006b_livestock_only,random,12,136823.5,127121.0,144205.0,136783.5,12,0,0,1.0,1,0,0,719,0.631958,1.194954375,1.4562229400000006,38.063709
v006b_livestock_only,starter,12,137178.08333333334,131924.0,142433.0,133686.58333333334,12,0,0,1.0,1,0,0,719,0.6205625,1.1697388850000001,1.3981437400000007,39.643125
v006b_wheat_only,hamburger,12,98284.5,84854.0,112288.0,-40602.583333333336,0,0,12,0.0,1,0,0,719,0.6421875,1.210870385,1.50507882,33.803167
v006b_wheat_only,random,12,132549.58333333334,124565.0,141302.0,132549.58333333334,12,0,0,1.0,1,0,0,719,0.6305415,1.177068545,1.4993839400000002,32.994916
v006b_wheat_only,starter,12,135714.91666666666,127286.0,146287.0,132224.25,12,0,0,1.0,1,0,0,719,0.6216250000000001,1.140024945,1.4231761800000013,39.885042
