all_done,current_step,direction,errors,future_step,games,item,losses,mean_changed_calls,mean_margin,mean_money,min_money,quantity,ties,wins
1,336,delay,0,375,6,MILK,0,2,22.0,119937.33333333333,103888.0,1,0,6
