candidate_money,candidate_status,done,margin,opponent,opponent_money,opponent_status,seat,seed
41265.0,DONE,1,-134467.0,yummers,175732.0,DONE,0,17
41265.0,DONE,1,-134467.0,yummers,175732.0,DONE,1,17
