candidate,opponent,seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,field_counts,market_counts,market_quantities
v006a_fertilizer_terminal,random,42,0,91113.0,0.0,91113.0,win,DONE,DONE,1,719,0,0,0.563708,1.3709291000000001,1.7225531200000026,32.52725,2.672154291998595,"{""BUILD_PASTURE"": 12, ""CARE"": 136, ""COLLECT_FERTILIZER"": 215, ""DIG"": 24, ""DROP"": 57, ""EAST"": 647, ""FEED"": 200, ""FERTILIZE"": 7, ""HARVEST"": 151, ""NORTH"": 1061, ""PASS"": 3091, ""PICKUP"": 69, ""PLACE"": 13, ""PLANT"": 85, ""SOUTH"": 697, ""WATER"": 541, ""WEST"": 920}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 167, ""BUY_SEED"": 45, ""HIRE"": 318, ""SELL"": 136}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 460, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 33, ""SELL:CARROT"": 18, ""SELL:FERTILIZER"": 208, ""SELL:MELON"": 102, ""SELL:MILK"": 131, ""SELL:STRAWBERRY"": 101, ""SELL:WHEAT"": 322, ""SELL:WOOL"": 43}"
v006a_fertilizer_terminal,random,42,1,103943.0,0.0,103943.0,win,DONE,DONE,1,719,0,0,0.654583,1.4366166,1.754725680000003,42.389417,2.7743319159999373,"{""BUILD_PASTURE"": 12, ""CARE"": 160, ""COLLECT_FERTILIZER"": 225, ""DIG"": 14, ""DROP"": 71, ""EAST"": 757, ""FEED"": 206, ""FERTILIZE"": 6, ""HARVEST"": 157, ""NORTH"": 1221, ""PASS"": 2617, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 81, ""SOUTH"": 829, ""WATER"": 534, ""WEST"": 958}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 168, ""BUY_SEED"": 42, ""HIRE"": 318, ""SELL"": 142}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 486, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 28, ""SELL:CARROT"": 18, ""SELL:FERTILIZER"": 219, ""SELL:MELON"": 100, ""SELL:MILK"": 140, ""SELL:STRAWBERRY"": 111, ""SELL:WHEAT"": 334, ""SELL:WOOL"": 62}"
v006a_fertilizer_terminal,random,2026,0,103025.0,50.0,102975.0,win,DONE,DONE,1,719,0,0,0.640167,1.4622122000000002,1.8752898800000044,31.699417,2.846079291000933,"{""BUILD_PASTURE"": 12, ""CARE"": 140, ""COLLECT_FERTILIZER"": 222, ""DIG"": 9, ""DROP"": 70, ""EAST"": 726, ""FEED"": 206, ""FERTILIZE"": 6, ""HARVEST"": 157, ""NORTH"": 1069, ""PASS"": 2844, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 83, ""SOUTH"": 778, ""WATER"": 556, ""WEST"": 1012}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 160, ""BUY_SEED"": 44, ""HIRE"": 320, ""SELL"": 144}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 481, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 31, ""SELL:CARROT"": 21, ""SELL:FERTILIZER"": 216, ""SELL:MELON"": 108, ""SELL:MILK"": 135, ""SELL:STRAWBERRY"": 116, ""SELL:WHEAT"": 337, ""SELL:WOOL"": 47}"
v006a_fertilizer_terminal,random,2026,1,96134.0,520.0,95614.0,win,DONE,DONE,1,719,0,0,0.549417,1.324,1.6241518800000003,2.852792,2.637152540999523,"{""BUILD_PASTURE"": 12, ""CARE"": 193, ""COLLECT_FERTILIZER"": 241, ""DIG"": 24, ""DROP"": 50, ""EAST"": 675, ""FEED"": 206, ""FERTILIZE"": 8, ""HARVEST"": 138, ""NORTH"": 1025, ""PASS"": 3153, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 70, ""SOUTH"": 598, ""WATER"": 481, ""WEST"": 863}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 171, ""BUY_SEED"": 39, ""HIRE"": 313, ""SELL"": 130}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 448, ""BUY_SEED:CARROT"": 9, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 27, ""SELL:CARROT"": 15, ""SELL:FERTILIZER"": 233, ""SELL:MELON"": 117, ""SELL:MILK"": 117, ""SELL:STRAWBERRY"": 89, ""SELL:WHEAT"": 296, ""SELL:WOOL"": 84}"
v006a_fertilizer_terminal,random,217,0,94484.0,0.0,94484.0,win,DONE,DONE,1,719,0,0,0.530416,1.2877039000000001,1.6264295000000004,3.186583,2.662277500003256,"{""BUILD_PASTURE"": 12, ""CARE"": 159, ""COLLECT_FERTILIZER"": 234, ""DIG"": 22, ""DROP"": 53, ""EAST"": 672, ""FEED"": 195, ""FERTILIZE"": 6, ""HARVEST"": 138, ""NORTH"": 968, ""PASS"": 3248, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 74, ""SOUTH"": 582, ""WATER"": 494, ""WEST"": 966}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 160, ""BUY_SEED"": 40, ""HIRE"": 317, ""SELL"": 133}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 453, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 38, ""BUY_SEED:WHEAT"": 28, ""SELL:CARROT"": 18, ""SELL:FERTILIZER"": 228, ""SELL:MELON"": 110, ""SELL:MILK"": 127, ""SELL:STRAWBERRY"": 97, ""SELL:WHEAT"": 311, ""SELL:WOOL"": 51}"
v006a_fertilizer_terminal,random,217,1,91281.0,0.0,91281.0,win,DONE,DONE,1,719,0,0,0.546709,1.3725294000000001,1.6147295600000002,11.192666,2.7842207079993386,"{""BUILD_PASTURE"": 12, ""CARE"": 158, ""COLLECT_FERTILIZER"": 247, ""DIG"": 31, ""DROP"": 61, ""EAST"": 619, ""FEED"": 204, ""FERTILIZE"": 8, ""HARVEST"": 131, ""NORTH"": 992, ""PASS"": 3290, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 72, ""SOUTH"": 600, ""WATER"": 488, ""WEST"": 841}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 165, ""BUY_SEED"": 42, ""HIRE"": 314, ""SELL"": 133}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 466, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 27, ""SELL:CARROT"": 18, ""SELL:FERTILIZER"": 239, ""SELL:MELON"": 119, ""SELL:MILK"": 123, ""SELL:STRAWBERRY"": 93, ""SELL:WHEAT"": 309, ""SELL:WOOL"": 58}"
v006a_fertilizer_terminal,random,317,0,89195.0,0.0,89195.0,win,DONE,DONE,1,719,0,0,0.52375,1.4271584000000004,1.7714145000000001,2.7765,2.7648770000014338,"{""BUILD_PASTURE"": 12, ""CARE"": 150, ""COLLECT_FERTILIZER"": 225, ""DIG"": 27, ""DROP"": 63, ""EAST"": 607, ""FEED"": 201, ""FERTILIZE"": 6, ""HARVEST"": 130, ""NORTH"": 1005, ""PASS"": 3327, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 72, ""SOUTH"": 619, ""WATER"": 461, ""WEST"": 898}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 166, ""BUY_SEED"": 43, ""HIRE"": 316, ""SELL"": 138}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 443, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 41, ""BUY_SEED:WHEAT"": 25, ""SELL:CARROT"": 18, ""SELL:FERTILIZER"": 219, ""SELL:MELON"": 106, ""SELL:MILK"": 112, ""SELL:STRAWBERRY"": 89, ""SELL:WHEAT"": 286, ""SELL:WOOL"": 72}"
v006a_fertilizer_terminal,random,317,1,89195.0,0.0,89195.0,win,DONE,DONE,1,719,0,0,0.545125,1.3816045,1.6561450000000006,2.684959,2.7022974169994995,"{""BUILD_PASTURE"": 12, ""CARE"": 160, ""COLLECT_FERTILIZER"": 228, ""DIG"": 29, ""DROP"": 58, ""EAST"": 605, ""FEED"": 195, ""FERTILIZE"": 6, ""HARVEST"": 130, ""NORTH"": 985, ""PASS"": 3343, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 73, ""SOUTH"": 604, ""WATER"": 463, ""WEST"": 910}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 158, ""BUY_SEED"": 43, ""HIRE"": 316, ""SELL"": 139}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 437, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 25, ""SELL:CARROT"": 18, ""SELL:FERTILIZER"": 222, ""SELL:MELON"": 104, ""SELL:MILK"": 116, ""SELL:STRAWBERRY"": 89, ""SELL:WHEAT"": 286, ""SELL:WOOL"": 58}"
v006a_fertilizer_terminal,random,733,0,100688.0,0.0,100688.0,win,DONE,DONE,1,719,0,0,0.591041,1.4176456000000002,1.74900194,3.921917,2.8055808749995776,"{""BUILD_PASTURE"": 12, ""CARE"": 186, ""COLLECT_FERTILIZER"": 251, ""DIG"": 27, ""DROP"": 65, ""EAST"": 669, ""FEED"": 206, ""FERTILIZE"": 5, ""HARVEST"": 138, ""NORTH"": 1019, ""PASS"": 3119, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 70, ""SOUTH"": 616, ""WATER"": 500, ""WEST"": 911}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 167, ""BUY_SEED"": 38, ""HIRE"": 316, ""SELL"": 136}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 487, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 38, ""BUY_SEED:WHEAT"": 24, ""SELL:CARROT"": 18, ""SELL:FERTILIZER"": 246, ""SELL:MELON"": 117, ""SELL:MILK"": 129, ""SELL:STRAWBERRY"": 97, ""SELL:WHEAT"": 325, ""SELL:WOOL"": 70}"
v006a_fertilizer_terminal,random,733,1,90854.0,0.0,90854.0,win,DONE,DONE,1,719,0,0,0.634166,1.4643122000000002,1.7850050000000017,3.139208,2.890401207998366,"{""BUILD_PASTURE"": 12, ""CARE"": 144, ""COLLECT_FERTILIZER"": 231, ""DIG"": 21, ""DROP"": 66, ""EAST"": 730, ""FEED"": 197, ""FERTILIZE"": 5, ""HARVEST"": 143, ""NORTH"": 1091, ""PASS"": 2934, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 76, ""SOUTH"": 733, ""WATER"": 520, ""WEST"": 935}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 167, ""BUY_SEED"": 39, ""HIRE"": 318, ""SELL"": 138}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 479, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 25, ""SELL:CARROT"": 18, ""SELL:FERTILIZER"": 226, ""SELL:MELON"": 100, ""SELL:MILK"": 110, ""SELL:STRAWBERRY"": 106, ""SELL:WHEAT"": 329, ""SELL:WOOL"": 64}"
