actions,agent_errors,calls,candidate,candidate_money,candidate_status,done,margin,market,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,seed,source,v024_errors,v024_order_memory_hits,v024_order_memory_reorders,v024_sell_clipped,v024_strict_r3_hits,v024_strict_r3_repayments,v024_strict_r3_units,v024_terminal_liquidations,v024_weed_abandoned,v024_weed_catchup_actions,v024_weed_repairs,v024_weed_retries
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",0,719,v022c_control,131700.0,DONE,1,27057.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",0.238459,root,104643.0,DONE,0.052583,0.085333,0.203666,win,0,17,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 35, 'FERTILIZE': 103}",0,719,v022c_control,129705.0,DONE,1,30309.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",0.112875,root,99396.0,DONE,0.050791,0.066958,0.09025,win,1,17,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",0,719,v022c_control,63918.0,DONE,1,-35364.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",47.316708,root,99282.0,DONE,0.0525,0.091958,0.205917,loss,0,42,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",0,719,v022c_control,64109.0,DONE,1,-32167.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",0.234292,root,96276.0,DONE,0.050959,0.067583,0.087958,loss,1,42,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 37, 'FERTILIZE': 103}",0,719,v022c_control,61994.0,DONE,1,-27315.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",0.249916,root,89309.0,DONE,0.05275,0.093375,0.223584,loss,0,2026,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",0,719,v022c_control,61994.0,DONE,1,-27315.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",0.250167,root,89309.0,DONE,0.050459,0.068625,0.089416,loss,1,2026,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 882, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",0,719,v022c_control,144867.0,DONE,1,38360.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",0.291625,root,106507.0,DONE,0.052959,0.084917,0.211042,win,0,217,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 923, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 37, 'FERTILIZE': 103}",0,719,v022c_control,141800.0,DONE,1,38014.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",0.339542,root,103786.0,DONE,0.050583,0.067417,0.095833,win,1,217,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",0,719,v022c_control,154630.0,DONE,1,45671.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",0.268,root,108959.0,DONE,0.052458,0.083958,0.209875,win,0,317,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 35, 'FERTILIZE': 103}",0,719,v022c_control,154630.0,DONE,1,45671.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",58.679625,root,108959.0,DONE,0.054083,0.07175,0.101,win,1,317,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1021, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 923, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 38, 'FERTILIZE': 103}",0,719,v022c_control,153737.0,DONE,1,47195.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",0.268917,root,106542.0,DONE,0.056292,0.091,0.163833,win,0,733,local,,,,,,,,,,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",0,719,v022c_control,138277.0,DONE,1,47095.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 62, 'BUY_PRODUCT': 163, 'HIRE': 284, 'SELL': 231, 'SELL_FERTILIZER': 236, 'SELL_WHEAT': 191, 'SELL_WOOL': 164, 'BUY_LAND': 2, 'SELL_MILK': 230, 'SELL_MELON': 132, 'SELL_STRAWBERRY': 270}",0.416333,root,91182.0,DONE,0.053542,0.070958,0.116208,win,1,733,local,,,,,,,,,,,,
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,153029.0,DONE,1,41707.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 226, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",27.145084,root,111322.0,DONE,0.062667,0.095167,0.143333,win,0,17,local,0,0,0,28,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,153029.0,DONE,1,41707.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 226, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.225459,root,111322.0,DONE,0.05375,0.069792,0.092334,win,1,17,local,0,0,0,28,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,147710.0,DONE,1,39916.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 220, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",20.485042,root,107794.0,DONE,0.0545,0.085334,0.120708,win,0,42,local,0,0,0,29,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,150644.0,DONE,1,41452.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 220, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.217709,root,109192.0,DONE,0.051958,0.067166,0.077334,win,1,42,local,0,0,0,29,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,130751.0,DONE,1,39566.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 338, 'SELL_FERTILIZER': 225, 'SELL_WHEAT': 808, 'SELL_WOOL': 146, 'BUY_LAND': 2, 'SELL_MILK': 213, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 291}",25.04725,root,91185.0,DONE,0.054542,0.086667,0.098375,win,0,2026,local,0,0,0,32,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,127383.0,DONE,1,36666.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 339, 'SELL_FERTILIZER': 225, 'SELL_WHEAT': 808, 'SELL_WOOL': 150, 'BUY_LAND': 2, 'SELL_MILK': 213, 'SELL_MELON': 108, 'SELL_STRAWBERRY': 291}",0.121833,root,90717.0,DONE,0.052792,0.068375,0.081833,win,1,2026,local,0,0,0,31,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,143644.0,DONE,1,45524.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 220, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.223125,root,98120.0,DONE,0.054792,0.08375,0.097417,win,0,217,local,0,0,0,29,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,143644.0,DONE,1,45524.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 340, 'SELL_FERTILIZER': 222, 'SELL_WHEAT': 813, 'SELL_WOOL': 153, 'BUY_LAND': 2, 'SELL_MILK': 220, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.140459,root,98120.0,DONE,0.051583,0.06825,0.075667,win,1,217,local,0,0,0,29,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,155595.0,DONE,1,43893.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 341, 'SELL_FERTILIZER': 223, 'SELL_WHEAT': 811, 'SELL_WOOL': 155, 'BUY_LAND': 2, 'SELL_MILK': 223, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",28.686791,root,111702.0,DONE,0.053625,0.082625,0.108667,win,0,317,local,0,0,0,29,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,155595.0,DONE,1,43893.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 341, 'SELL_FERTILIZER': 223, 'SELL_WHEAT': 811, 'SELL_WOOL': 155, 'BUY_LAND': 2, 'SELL_MILK': 223, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 284}",0.21,root,111702.0,DONE,0.051792,0.068125,0.088583,win,1,317,local,0,0,0,29,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,151621.0,DONE,1,48754.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 338, 'SELL_FERTILIZER': 225, 'SELL_WHEAT': 808, 'SELL_WOOL': 146, 'BUY_LAND': 2, 'SELL_MILK': 216, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 291}",0.316834,root,102867.0,DONE,0.053666,0.083666,0.097125,win,0,733,local,0,0,0,32,0,0,0,1,0,0,0,0
"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",0,719,v024a_route14_control,147007.0,DONE,1,45493.0,"{'HIRE': 277, 'BUY_ANIMAL': 8, 'BUY_SEED': 18, 'BUY_PRODUCT': 248, 'SELL': 338, 'SELL_FERTILIZER': 225, 'SELL_WHEAT': 808, 'SELL_WOOL': 146, 'BUY_LAND': 2, 'SELL_MILK': 216, 'SELL_MELON': 114, 'SELL_STRAWBERRY': 291}",0.19475,root,101514.0,DONE,0.051375,0.06825,0.080834,win,1,733,local,0,0,0,32,0,0,0,1,0,0,0,0
