seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,wall_seconds,final_shed_MELON,final_shed_STRAWBERRY,final_shed_MILK,final_shed_WOOL,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,field_counts,market_counts,market_quantities,replay,variant,source,price_shocks,price_shocks_MILK,delayed_units,delayed_MILK,changed_market_actions,recoveries,recoveries_MILK,released_units,released_MILK,price_shocks_STRAWBERRY,delayed_STRAWBERRY,recoveries_STRAWBERRY,released_STRAWBERRY,terminal_flush_units,terminal_flush_MELON,terminal_flush_STRAWBERRY,terminal_flush_MILK,terminal_flush_WOOL,pending_MELON,pending_STRAWBERRY,pending_MILK,pending_WOOL,last_step,field_changed,nonpremium_changed,selected_navazsh_fathi,market_replacements,selected_mohit,selected_automatylicza,selected_day,selected_expert,selection_count,score_snapshot,selection_history,overlay_price_shocks,overlay_price_shocks_MILK,overlay_delayed_units,overlay_delayed_MILK,overlay_changed_market_actions,overlay_recoveries,overlay_recoveries_MILK,overlay_released_units,overlay_released_MILK,overlay_price_shocks_STRAWBERRY,overlay_delayed_STRAWBERRY,overlay_recoveries_STRAWBERRY,overlay_released_STRAWBERRY,overlay_terminal_flush_units,overlay_terminal_flush_MELON,overlay_terminal_flush_STRAWBERRY,overlay_terminal_flush_MILK,overlay_terminal_flush_WOOL,overlay_pending_MELON,overlay_pending_STRAWBERRY,overlay_pending_MILK,overlay_pending_WOOL,overlay_last_step,selected_manual_player,price_shocks_WOOL,recoveries_WOOL,delayed_WOOL,released_WOOL,overlay_price_shocks_WOOL,overlay_recoveries_WOOL,overlay_delayed_WOOL,overlay_released_WOOL,selected_lucien_de_rubempre
463865208,0,129047.0,133283.0,-4236.0,loss,DONE,DONE,1,2.79199820899521,0,0,0,0,719,0,0,0.008041,0.04440060000000001,0.06738312000000002,0.249,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 682, ""SELL:STRAWBERRY"": 636, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 373}",89928050,control,/Users/guoziming/Desktop/比赛/Kaggriculture/baseline/history/v012_top5_replaced_v18/log/89928050.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463865208,0,129252.0,132952.0,-3700.0,loss,DONE,DONE,1,2.8296208340034354,0,0,0,0,719,0,0,0.0195,0.05792500000000001,0.07833456000000003,0.200875,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 484}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 236, ""SELL:MILK"": 691, ""SELL:STRAWBERRY"": 635, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 394}",89928050,v015a,/Users/guoziming/Desktop/比赛/Kaggriculture/baseline/history/v012_top5_replaced_v18/log/89928050.json,22,8,10,5,20,13,6,9,5,14,5,7,4,55,12,13,9,21,0,0,0,0,718,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463865208,0,129232.0,132970.0,-3738.0,loss,DONE,DONE,1,2.805527208998683,0,0,0,0,719,0,0,0.02325,0.06505350000000011,0.5708529400000001,0.6385,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 484}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 236, ""SELL:MILK"": 691, ""SELL:STRAWBERRY"": 635, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 394}",89928050,value_only,/Users/guoziming/Desktop/比赛/Kaggriculture/baseline/history/v012_top5_replaced_v18/log/89928050.json,,,,,,,,,,,,,,,,,,,,,,,718,0,0,12,719,8,10,29,automatylicza,30,"{""automatylicza"": 46333.5, ""lucien_de_rubempre"": 37266.0, ""manual_player"": 46333.0, ""mohit"": 46333.0, ""navazsh_fathi"": 37266.0}","[{""day"": 0, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": -1665.0, ""lucien_de_rubempre"": -1665.0, ""manual_player"": -1665.0, ""mohit"": -1665.0, ""navazsh_fathi"": -1665.0}, ""step"": 0}, {""day"": 1, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 556.0, ""lucien_de_rubempre"": 556.0, ""manual_player"": 556.0, ""mohit"": 556.0, ""navazsh_fathi"": 556.5}, ""step"": 24}, {""day"": 2, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 442.0, ""lucien_de_rubempre"": 442.0, ""manual_player"": 442.0, ""mohit"": 442.0, ""navazsh_fathi"": 442.5}, ""step"": 48}, {""day"": 3, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 5375.0, ""lucien_de_rubempre"": 5375.0, ""manual_player"": 5375.0, ""mohit"": 5375.0, ""navazsh_fathi"": 5375.5}, ""step"": 72}, {""day"": 4, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 1591.0, ""lucien_de_rubempre"": 1591.0, ""manual_player"": 1591.0, ""mohit"": 1591.0, ""navazsh_fathi"": 1591.5}, ""step"": 96}, {""day"": 5, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 402.0, ""lucien_de_rubempre"": 402.0, ""manual_player"": 402.0, ""mohit"": 402.0, ""navazsh_fathi"": 402.5}, ""step"": 120}, {""day"": 6, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 1637.0, ""lucien_de_rubempre"": 1637.0, ""manual_player"": 1637.0, ""mohit"": 1637.0, ""navazsh_fathi"": 1637.5}, ""step"": 144}, {""day"": 7, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 2086.0, ""lucien_de_rubempre"": 2086.0, ""manual_player"": 2086.0, ""mohit"": 2086.0, ""navazsh_fathi"": 2086.5}, ""step"": 168}, {""day"": 8, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 2718.0, ""lucien_de_rubempre"": 2718.0, ""manual_player"": 2718.0, ""mohit"": 2718.0, ""navazsh_fathi"": 2718.5}, ""step"": 192}, {""day"": 9, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 1866.0, ""lucien_de_rubempre"": 1866.0, ""manual_player"": 1866.0, ""mohit"": 1866.0, ""navazsh_fathi"": 1866.5}, ""step"": 216}, {""day"": 10, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 10909.0, ""lucien_de_rubempre"": 10909.0, ""manual_player"": 10909.0, ""mohit"": 10909.0, ""navazsh_fathi"": 10909.5}, ""step"": 240}, {""day"": 11, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 9359.0, ""lucien_de_rubempre"": 9359.0, ""manual_player"": 9359.0, ""mohit"": 9359.0, ""navazsh_fathi"": 9359.5}, ""step"": 264}, {""day"": 12, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 29758.0, ""lucien_de_rubempre"": 29758.0, ""manual_player"": 27787.0, ""mohit"": 29758.0, ""navazsh_fathi"": 27787.5}, ""step"": 288}, {""day"": 13, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 2218.0, ""lucien_de_rubempre"": 2218.0, ""manual_player"": 1600.0, ""mohit"": 2218.5, ""navazsh_fathi"": 1600.0}, ""step"": 312}, {""day"": 14, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 14638.0, ""lucien_de_rubempre"": 12316.0, ""manual_player"": 13812.0, ""mohit"": 14638.5, ""navazsh_fathi"": 11704.0}, ""step"": 336}, {""day"": 15, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 15662.0, ""lucien_de_rubempre"": 13040.0, ""manual_player"": 13040.0, ""mohit"": 15662.5, ""navazsh_fathi"": 8990.0}, ""step"": 360}, {""day"": 16, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 13995.0, ""lucien_de_rubempre"": 12204.0, ""manual_player"": 12204.0, ""mohit"": 13995.5, ""navazsh_fathi"": 10413.0}, ""step"": 384}, {""day"": 17, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 11301.0, ""lucien_de_rubempre"": 10196.0, ""manual_player"": 10196.0, ""mohit"": 11301.5, ""navazsh_fathi"": 8331.0}, ""step"": 408}, {""day"": 18, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 25454.0, ""lucien_de_rubempre"": 20694.0, ""manual_player"": 21402.0, ""mohit"": 25454.5, ""navazsh_fathi"": 17076.0}, ""step"": 432}, {""day"": 19, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 24210.8, ""lucien_de_rubempre"": 18420.8, ""manual_player"": 19135.8, ""mohit"": 24211.3, ""navazsh_fathi"": 12687.566666666668}, ""step"": 456}, {""day"": 20, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 23970.8, ""lucien_de_rubempre"": 18599.8, ""manual_player"": 18935.8, ""mohit"": 18936.3, ""navazsh_fathi"": 13564.8}, ""step"": 480}, {""day"": 21, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 14537.5, ""lucien_de_rubempre"": 13581.0, ""manual_player"": 13581.0, ""mohit"": 13581.0, ""navazsh_fathi"": 9963.0}, ""step"": 504}, {""day"": 22, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 43306.5, ""lucien_de_rubempre"": 35558.0, ""manual_player"": 35599.0, ""mohit"": 35599.0, ""navazsh_fathi"": 24389.0}, ""step"": 528}, {""day"": 23, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 24619.5, ""lucien_de_rubempre"": 20520.0, ""manual_player"": 19991.0, ""mohit"": 19991.0, ""navazsh_fathi"": 15424.0}, ""step"": 552}, {""day"": 24, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 21828.1, ""lucien_de_rubempre"": 20757.6, ""manual_player"": 21091.6, ""mohit"": 21827.6, ""navazsh_fathi"": 14501.6}, ""step"": 576}, {""day"": 25, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 25857.5, ""lucien_de_rubempre"": 19900.2, ""manual_player"": 19900.2, ""mohit"": 25857.0, ""navazsh_fathi"": 14317.8}, ""step"": 600}, {""day"": 26, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 18420.5, ""lucien_de_rubempre"": 13945.0, ""manual_player"": 16600.0, ""mohit"": 18420.0, ""navazsh_fathi"": 11667.0}, ""step"": 624}, {""day"": 27, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 13091.2, ""lucien_de_rubempre"": 9437.9, ""manual_player"": 10332.8, ""mohit"": 13090.7, ""navazsh_fathi"": 6710.9}, ""step"": 648}, {""day"": 28, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 14850.5, ""lucien_de_rubempre"": 12465.0, ""manual_player"": 13338.0, ""mohit"": 14850.0, ""navazsh_fathi"": 10953.0}, ""step"": 672}, {""day"": 29, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 46333.5, ""lucien_de_rubempre"": 37266.0, ""manual_player"": 46333.0, ""mohit"": 46333.0, ""navazsh_fathi"": 37266.0}, ""step"": 696}]",22,8,10,5,20,13,6,9,5,14,5,7,4,55,12,13,9,21,0,0,0,0,718,,,,,,,,,,
463865208,0,128137.0,133549.0,-5412.0,loss,DONE,DONE,1,2.810364375000063,0,0,0,0,719,0,0,0.023459,0.0623414,0.5696470000000001,0.623,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 455}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 436, ""SELL:MELON"": 214, ""SELL:MILK"": 644, ""SELL:STRAWBERRY"": 509, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 394}",89928050,collision_hedged,/Users/guoziming/Desktop/比赛/Kaggriculture/baseline/history/v012_top5_replaced_v18/log/89928050.json,,,,,,,,,,,,,,,,,,,,,,,718,0,0,16,719,11,1,29,mohit,30,"{""automatylicza"": 10971.787999999993, ""lucien_de_rubempre"": 9916.117333333328, ""manual_player"": 10971.787999999993, ""mohit"": 10972.287999999993, ""navazsh_fathi"": 9916.117333333328}","[{""day"": 0, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": -1665.0, ""lucien_de_rubempre"": -1665.0, ""manual_player"": -1665.0, ""mohit"": -1665.0, ""navazsh_fathi"": -1665.0}, ""step"": 0}, {""day"": 1, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 556.0, ""lucien_de_rubempre"": 556.0, ""manual_player"": 556.0, ""mohit"": 556.0, ""navazsh_fathi"": 556.5}, ""step"": 24}, {""day"": 2, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 442.0, ""lucien_de_rubempre"": 442.0, ""manual_player"": 442.0, ""mohit"": 442.0, ""navazsh_fathi"": 442.5}, ""step"": 48}, {""day"": 3, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 2837.432, ""lucien_de_rubempre"": 2837.432, ""manual_player"": 2837.432, ""mohit"": 2837.432, ""navazsh_fathi"": 2837.932}, ""step"": 72}, {""day"": 4, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 661.3359999999999, ""lucien_de_rubempre"": 661.3359999999999, ""manual_player"": 661.3359999999999, ""mohit"": 661.3359999999999, ""navazsh_fathi"": 661.8359999999999}, ""step"": 96}, {""day"": 5, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 402.0, ""lucien_de_rubempre"": 402.0, ""manual_player"": 402.0, ""mohit"": 402.0, ""navazsh_fathi"": 402.5}, ""step"": 120}, {""day"": 6, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 1097.096, ""lucien_de_rubempre"": 1097.096, ""manual_player"": 1097.096, ""mohit"": 1097.096, ""navazsh_fathi"": 1097.596}, ""step"": 144}, {""day"": 7, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 2086.0, ""lucien_de_rubempre"": 2086.0, ""manual_player"": 2086.0, ""mohit"": 2086.0, ""navazsh_fathi"": 2086.5}, ""step"": 168}, {""day"": 8, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": -317.34000000000015, ""lucien_de_rubempre"": -317.34000000000015, ""manual_player"": -317.34000000000015, ""mohit"": -317.34000000000015, ""navazsh_fathi"": -316.84000000000015}, ""step"": 192}, {""day"": 9, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 1588.2399999999998, ""lucien_de_rubempre"": 1588.2399999999998, ""manual_player"": 1588.2399999999998, ""mohit"": 1588.2399999999998, ""navazsh_fathi"": 1588.7399999999998}, ""step"": 216}, {""day"": 10, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": -25259.443999999996, ""lucien_de_rubempre"": -25259.443999999996, ""manual_player"": -25259.443999999996, ""mohit"": -25259.443999999996, ""navazsh_fathi"": -25258.943999999996}, ""step"": 240}, {""day"": 11, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": 3277.2799999999997, ""lucien_de_rubempre"": 3277.2799999999997, ""manual_player"": 3277.2799999999997, ""mohit"": 3277.2799999999997, ""navazsh_fathi"": 3277.7799999999997}, ""step"": 264}, {""day"": 12, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 20621.4, ""lucien_de_rubempre"": 20621.4, ""manual_player"": 19430.915999999997, ""mohit"": 20621.4, ""navazsh_fathi"": 19431.415999999997}, ""step"": 288}, {""day"": 13, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 1862.032, ""lucien_de_rubempre"": 1862.032, ""manual_player"": 1422.016, ""mohit"": 1862.532, ""navazsh_fathi"": 1422.016}, ""step"": 312}, {""day"": 14, ""expert"": ""mohit"", ""scores"": {""automatylicza"": -400.2240000000038, ""lucien_de_rubempre"": -1810.0560000000041, ""manual_player"": -637.1920000000046, ""mohit"": -399.7240000000038, ""navazsh_fathi"": -2179.7040000000034}, ""step"": 336}, {""day"": 15, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 8922.752, ""lucien_de_rubempre"": 7280.696, ""manual_player"": 7280.696, ""mohit"": 8923.252, ""navazsh_fathi"": 5650.064}, ""step"": 360}, {""day"": 16, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 10217.184, ""lucien_de_rubempre"": 9135.42, ""manual_player"": 9135.42, ""mohit"": 10217.684, ""navazsh_fathi"": 8053.656}, ""step"": 384}, {""day"": 17, ""expert"": ""manual_player"", ""scores"": {""automatylicza"": 2868.1679999999997, ""lucien_de_rubempre"": 2877.007999999999, ""manual_player"": 2877.007999999999, ""mohit"": 2868.6679999999997, ""navazsh_fathi"": 2508.887999999999}, ""step"": 408}, {""day"": 18, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 5647.047999999999, ""lucien_de_rubempre"": 4297.240000000002, ""manual_player"": 4725.371999999999, ""mohit"": 5647.047999999999, ""navazsh_fathi"": 3670.1839999999993}, ""step"": 432}, {""day"": 19, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 2287.9039999999995, ""lucien_de_rubempre"": 2100.8319999999994, ""manual_player"": 1904.7439999999995, ""mohit"": 2288.4039999999995, ""navazsh_fathi"": 1101.1026666666648}, ""step"": 456}, {""day"": 20, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": -2274.1000000000013, ""lucien_de_rubempre"": -2075.3599999999997, ""manual_player"": -1739.36, ""mohit"": -1738.86, ""navazsh_fathi"": -1540.6200000000001}, ""step"": 480}, {""day"": 21, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": -6054.523999999998, ""lucien_de_rubempre"": -5794.156000000003, ""manual_player"": -5794.156000000003, ""mohit"": -5794.156000000003, ""navazsh_fathi"": -3593.4080000000013}, ""step"": 504}, {""day"": 22, ""expert"": ""automatylicza"", ""scores"": {""automatylicza"": 19960.751999999997, ""lucien_de_rubempre"": 13289.400000000001, ""manual_player"": 13331.400000000001, ""mohit"": 13331.400000000001, ""navazsh_fathi"": 9441.507999999998}, ""step"": 528}, {""day"": 23, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": -14173.496, ""lucien_de_rubempre"": -9580.023999999998, ""manual_player"": -9394.548000000003, ""mohit"": -9394.548000000003, ""navazsh_fathi"": -4639.944000000003}, ""step"": 552}, {""day"": 24, ""expert"": ""navazsh_fathi"", ""scores"": {""automatylicza"": -20829.29600000001, ""lucien_de_rubempre"": -19657.460000000006, ""manual_player"": -20059.232000000004, ""mohit"": -20829.29600000001, ""navazsh_fathi"": -13111.416}, ""step"": 576}, {""day"": 25, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 6561.299999999999, ""lucien_de_rubempre"": 2611.0319999999983, ""manual_player"": 2611.0319999999983, ""mohit"": 6561.299999999999, ""navazsh_fathi"": -1009.2639999999985}, ""step"": 600}, {""day"": 26, ""expert"": ""manual_player"", ""scores"": {""automatylicza"": 1669.3079999999973, ""lucien_de_rubempre"": 813.6879999999983, ""manual_player"": 2417.3079999999973, ""mohit"": 1669.8079999999973, ""navazsh_fathi"": 1719.239999999998}, ""step"": 624}, {""day"": 27, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 4027.2079999999996, ""lucien_de_rubempre"": 2453.188, ""manual_player"": 3138.9880000000003, ""mohit"": 4027.2079999999996, ""navazsh_fathi"": 1578.3279999999997}, ""step"": 648}, {""day"": 28, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 8293.288, ""lucien_de_rubempre"": 7168.91, ""manual_player"": 7380.040000000001, ""mohit"": 8293.788, ""navazsh_fathi"": 6255.662}, ""step"": 672}, {""day"": 29, ""expert"": ""mohit"", ""scores"": {""automatylicza"": 10971.787999999993, ""lucien_de_rubempre"": 9916.117333333328, ""manual_player"": 10971.787999999993, ""mohit"": 10972.287999999993, ""navazsh_fathi"": 9916.117333333328}, ""step"": 696}]",23,7,8,4,16,14,6,7,4,16,4,8,3,55,12,13,9,21,0,0,0,0,718,2,,,,,,,,,
