seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,route_fallbacks,route_switches,route_history,daily_cash,field_counts,market_counts,market_quantities,candidate,opponent
17,0,139270.0,3484.0,135786.0,win,DONE,DONE,1,719,0,0,0.8721,1.6227399999999998,1.9184720000000015,2.3891,3.2582899999979418,0,0,"[{""distance"": 0.0, ""mode"": ""current"", ""route"": 6, ""step"": 0}, {""distance"": 39.6756, ""mode"": ""current"", ""route"": 1, ""step"": 24}, {""distance"": 39.2066, ""mode"": ""current"", ""route"": 0, ""step"": 48}, {""distance"": 39.875400000000006, ""mode"": ""current"", ""route"": 2, ""step"": 72}, {""distance"": 46.318999999999996, ""mode"": ""current"", ""route"": 4, ""step"": 96}, {""distance"": 43.544799999999995, ""mode"": ""current"", ""route"": 4, ""step"": 120}, {""distance"": 43.672999999999995, ""mode"": ""current"", ""route"": 4, ""step"": 144}, {""distance"": 45.5672, ""mode"": ""current"", ""route"": 3, ""step"": 168}, {""distance"": 65.4264, ""mode"": ""current"", ""route"": 1, ""step"": 192}, {""distance"": 72.6964, ""mode"": ""current"", ""route"": 1, ""step"": 216}, {""distance"": 70.2578, ""mode"": ""current"", ""route"": 1, ""step"": 240}, {""distance"": 77.3162, ""mode"": ""current"", ""route"": 3, ""step"": 264}, {""distance"": 96.3452, ""mode"": ""current"", ""route"": 3, ""step"": 288}, {""distance"": 103.9382, ""mode"": ""current"", ""route"": 3, ""step"": 312}, {""distance"": 107.03979999999999, ""mode"": ""current"", ""route"": 3, ""step"": 336}, {""distance"": 109.0808, ""mode"": ""current"", ""route"": 1, ""step"": 360}, {""distance"": 117.47059999999999, ""mode"": ""current"", ""route"": 0, ""step"": 384}, {""distance"": 107.8386, ""mode"": ""current"", ""route"": 0, ""step"": 408}, {""distance"": 117.3476, ""mode"": ""current"", ""route"": 0, ""step"": 432}, {""distance"": 118.9874, ""mode"": ""current"", ""route"": 0, ""step"": 456}, {""distance"": 116.01899999999999, ""mode"": ""current"", ""route"": 0, ""step"": 480}, {""distance"": 122.3606, ""mode"": ""current"", ""route"": 0, ""step"": 504}, {""distance"": 114.67840000000001, ""mode"": ""current"", ""route"": 0, ""step"": 528}, {""distance"": 118.322, ""mode"": ""current"", ""route"": 0, ""step"": 552}, {""distance"": 115.9902, ""mode"": ""current"", ""route"": 0, ""step"": 576}, {""distance"": 125.90800000000002, ""mode"": ""current"", ""route"": 0, ""step"": 600}, {""distance"": 120.86500000000001, ""mode"": ""current"", ""route"": 0, ""step"": 624}, {""distance"": 110.52660000000002, ""mode"": ""current"", ""route"": 0, ""step"": 648}, {""distance"": 96.0652, ""mode"": ""current"", ""route"": 3, ""step"": 672}, {""distance"": 103.7346, ""mode"": ""current"", ""route"": 2, ""step"": 696}]","{""0"": 98.0, ""1"": 87.0, ""10"": 10293.0, ""11"": 12820.0, ""12"": 12500.0, ""13"": 17785.0, ""14"": 18090.0, ""15"": 19803.0, ""16"": 28532.0, ""17"": 31246.0, ""18"": 35501.0, ""19"": 43276.0, ""2"": 91.0, ""20"": 60700.0, ""21"": 76193.0, ""22"": 80610.0, ""23"": 86196.0, ""24"": 92942.0, ""25"": 106439.0, ""26"": 108781.0, ""27"": 122006.0, ""28"": 135363.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 737.0, ""7"": 226.0, ""8"": 516.0, ""9"": 1705.0}","{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 273, ""DIG"": 17, ""DROP"": 86, ""EAST"": 943, ""FEED"": 260, ""HARVEST"": 203, ""NORTH"": 1323, ""PASS"": 1661, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 103, ""SOUTH"": 908, ""WATER"": 740, ""WEST"": 1141}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 197, ""BUY_SEED"": 51, ""HIRE"": 321, ""SELL"": 187}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 537, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 120, ""SELL:MILK"": 224, ""SELL:STRAWBERRY"": 125, ""SELL:WHEAT"": 397, ""SELL:WOOL"": 81}",v008_current,starter
17,1,138229.0,3499.0,134730.0,win,DONE,DONE,1,719,0,0,0.8717,1.8879700000000001,2.271630000000003,2.7463,3.117152700026054,0,0,"[{""distance"": 0.0, ""mode"": ""current"", ""route"": 6, ""step"": 0}, {""distance"": 39.6756, ""mode"": ""current"", ""route"": 1, ""step"": 24}, {""distance"": 39.7066, ""mode"": ""current"", ""route"": 0, ""step"": 48}, {""distance"": 39.875400000000006, ""mode"": ""current"", ""route"": 1, ""step"": 72}, {""distance"": 46.439, ""mode"": ""current"", ""route"": 4, ""step"": 96}, {""distance"": 43.6506, ""mode"": ""current"", ""route"": 4, ""step"": 120}, {""distance"": 43.913199999999996, ""mode"": ""current"", ""route"": 4, ""step"": 144}, {""distance"": 45.3284, ""mode"": ""current"", ""route"": 3, ""step"": 168}, {""distance"": 55.56139999999999, ""mode"": ""current"", ""route"": 3, ""step"": 192}, {""distance"": 65.9844, ""mode"": ""current"", ""route"": 3, ""step"": 216}, {""distance"": 70.7866, ""mode"": ""current"", ""route"": 1, ""step"": 240}, {""distance"": 91.966, ""mode"": ""current"", ""route"": 0, ""step"": 264}, {""distance"": 89.19539999999999, ""mode"": ""current"", ""route"": 1, ""step"": 288}, {""distance"": 95.20100000000001, ""mode"": ""current"", ""route"": 0, ""step"": 312}, {""distance"": 102.8502, ""mode"": ""current"", ""route"": 3, ""step"": 336}, {""distance"": 101.0954, ""mode"": ""current"", ""route"": 1, ""step"": 360}, {""distance"": 107.1256, ""mode"": ""current"", ""route"": 0, ""step"": 384}, {""distance"": 105.05160000000001, ""mode"": ""current"", ""route"": 1, ""step"": 408}, {""distance"": 110.298, ""mode"": ""current"", ""route"": 5, ""step"": 432}, {""distance"": 113.1282, ""mode"": ""current"", ""route"": 5, ""step"": 456}, {""distance"": 110.7388, ""mode"": ""current"", ""route"": 3, ""step"": 480}, {""distance"": 116.88060000000002, ""mode"": ""current"", ""route"": 3, ""step"": 504}, {""distance"": 110.6138, ""mode"": ""current"", ""route"": 0, ""step"": 528}, {""distance"": 117.71100000000001, ""mode"": ""current"", ""route"": 3, ""step"": 552}, {""distance"": 117.6202, ""mode"": ""current"", ""route"": 0, ""step"": 576}, {""distance"": 118.07879999999999, ""mode"": ""current"", ""route"": 3, ""step"": 600}, {""distance"": 120.7134, ""mode"": ""current"", ""route"": 3, ""step"": 624}, {""distance"": 115.425, ""mode"": ""current"", ""route"": 7, ""step"": 648}, {""distance"": 84.486, ""mode"": ""current"", ""route"": 3, ""step"": 672}, {""distance"": 91.811, ""mode"": ""current"", ""route"": 2, ""step"": 696}]","{""0"": 98.0, ""1"": 87.0, ""10"": 10272.0, ""11"": 13228.0, ""12"": 13076.0, ""13"": 18237.0, ""14"": 21217.0, ""15"": 22884.0, ""16"": 27855.0, ""17"": 32786.0, ""18"": 35237.0, ""19"": 45509.0, ""2"": 91.0, ""20"": 61121.0, ""21"": 71970.0, ""22"": 80631.0, ""23"": 86446.0, ""24"": 90300.0, ""25"": 93860.0, ""26"": 104170.0, ""27"": 119104.0, ""28"": 133033.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 163.0, ""8"": 504.0, ""9"": 1913.0}","{""BUILD_PASTURE"": 12, ""CARE"": 239, ""COLLECT_FERTILIZER"": 271, ""DIG"": 15, ""DROP"": 88, ""EAST"": 952, ""FEED"": 259, ""HARVEST"": 212, ""NORTH"": 1357, ""PASS"": 1600, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 108, ""SOUTH"": 949, ""WATER"": 744, ""WEST"": 1121}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 216, ""BUY_SEED"": 59, ""HIRE"": 322, ""SELL"": 192}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 551, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 39, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 119, ""SELL:MILK"": 177, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 420, ""SELL:WOOL"": 130}",v008_current,starter
42,0,139426.0,3495.0,135931.0,win,DONE,DONE,1,719,0,0,0.8093,1.4774100000000001,1.874588000000001,2.8913,3.037629900005413,0,0,"[{""distance"": 0.0, ""mode"": ""current"", ""route"": 6, ""step"": 0}, {""distance"": 39.6756, ""mode"": ""current"", ""route"": 1, ""step"": 24}, {""distance"": 39.8036, ""mode"": ""current"", ""route"": 2, ""step"": 48}, {""distance"": 39.875400000000006, ""mode"": ""current"", ""route"": 2, ""step"": 72}, {""distance"": 46.47899999999999, ""mode"": ""current"", ""route"": 4, ""step"": 96}, {""distance"": 43.3772, ""mode"": ""current"", ""route"": 7, ""step"": 120}, {""distance"": 44.073, ""mode"": ""current"", ""route"": 4, ""step"": 144}, {""distance"": 45.2868, ""mode"": ""current"", ""route"": 3, ""step"": 168}, {""distance"": 64.4086, ""mode"": ""current"", ""route"": 3, ""step"": 192}, {""distance"": 70.55319999999999, ""mode"": ""current"", ""route"": 3, ""step"": 216}, {""distance"": 68.28920000000001, ""mode"": ""current"", ""route"": 1, ""step"": 240}, {""distance"": 81.1486, ""mode"": ""current"", ""route"": 0, ""step"": 264}, {""distance"": 97.8414, ""mode"": ""current"", ""route"": 3, ""step"": 288}, {""distance"": 113.74560000000001, ""mode"": ""current"", ""route"": 3, ""step"": 312}, {""distance"": 114.33619999999999, ""mode"": ""current"", ""route"": 3, ""step"": 336}, {""distance"": 116.3522, ""mode"": ""current"", ""route"": 1, ""step"": 360}, {""distance"": 120.32480000000001, ""mode"": ""current"", ""route"": 0, ""step"": 384}, {""distance"": 111.0192, ""mode"": ""current"", ""route"": 0, ""step"": 408}, {""distance"": 117.533, ""mode"": ""current"", ""route"": 0, ""step"": 432}, {""distance"": 120.37859999999999, ""mode"": ""current"", ""route"": 0, ""step"": 456}, {""distance"": 122.50459999999998, ""mode"": ""current"", ""route"": 0, ""step"": 480}, {""distance"": 126.68260000000001, ""mode"": ""current"", ""route"": 0, ""step"": 504}, {""distance"": 120.0886, ""mode"": ""current"", ""route"": 0, ""step"": 528}, {""distance"": 123.47420000000002, ""mode"": ""current"", ""route"": 0, ""step"": 552}, {""distance"": 123.65440000000002, ""mode"": ""current"", ""route"": 0, ""step"": 576}, {""distance"": 135.2272, ""mode"": ""current"", ""route"": 0, ""step"": 600}, {""distance"": 127.53220000000002, ""mode"": ""current"", ""route"": 0, ""step"": 624}, {""distance"": 110.7916, ""mode"": ""current"", ""route"": 0, ""step"": 648}, {""distance"": 105.6912, ""mode"": ""current"", ""route"": 3, ""step"": 672}, {""distance"": 106.71640000000001, ""mode"": ""current"", ""route"": 2, ""step"": 696}]","{""0"": 98.0, ""1"": 87.0, ""10"": 8215.0, ""11"": 13125.0, ""12"": 15419.0, ""13"": 18167.0, ""14"": 18633.0, ""15"": 20532.0, ""16"": 28678.0, ""17"": 31673.0, ""18"": 33402.0, ""19"": 43859.0, ""2"": 91.0, ""20"": 61210.0, ""21"": 79244.0, ""22"": 81171.0, ""23"": 85417.0, ""24"": 93338.0, ""25"": 107875.0, ""26"": 110654.0, ""27"": 121636.0, ""28"": 135354.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 127.0, ""8"": 1892.0, ""9"": 1826.0}","{""BUILD_PASTURE"": 12, ""CARE"": 240, ""COLLECT_FERTILIZER"": 272, ""DIG"": 25, ""DROP"": 91, ""EAST"": 921, ""FEED"": 264, ""HARVEST"": 201, ""NORTH"": 1301, ""PASS"": 1636, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 1004, ""WATER"": 728, ""WEST"": 1096}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 198, ""BUY_SEED"": 48, ""HIRE"": 320, ""SELL"": 180}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 530, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 119, ""SELL:MILK"": 246, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 68}",v008_current,starter
42,1,140738.0,3497.0,137241.0,win,DONE,DONE,1,719,0,0,0.7914,1.42411,1.734914,1.9436,2.9463257000024896,0,0,"[{""distance"": 0.0, ""mode"": ""current"", ""route"": 6, ""step"": 0}, {""distance"": 39.6756, ""mode"": ""current"", ""route"": 1, ""step"": 24}, {""distance"": 39.7066, ""mode"": ""current"", ""route"": 0, ""step"": 48}, {""distance"": 39.875400000000006, ""mode"": ""current"", ""route"": 1, ""step"": 72}, {""distance"": 46.299, ""mode"": ""current"", ""route"": 3, ""step"": 96}, {""distance"": 43.0972, ""mode"": ""current"", ""route"": 7, ""step"": 120}, {""distance"": 43.633, ""mode"": ""current"", ""route"": 3, ""step"": 144}, {""distance"": 44.5268, ""mode"": ""current"", ""route"": 3, ""step"": 168}, {""distance"": 64.4896, ""mode"": ""current"", ""route"": 3, ""step"": 192}, {""distance"": 70.0936, ""mode"": ""current"", ""route"": 3, ""step"": 216}, {""distance"": 70.14800000000001, ""mode"": ""current"", ""route"": 1, ""step"": 240}, {""distance"": 77.9452, ""mode"": ""current"", ""route"": 0, ""step"": 264}, {""distance"": 102.3296, ""mode"": ""current"", ""route"": 3, ""step"": 288}, {""distance"": 106.7406, ""mode"": ""current"", ""route"": 1, ""step"": 312}, {""distance"": 111.40099999999998, ""mode"": ""current"", ""route"": 3, ""step"": 336}, {""distance"": 111.17999999999999, ""mode"": ""current"", ""route"": 1, ""step"": 360}, {""distance"": 117.80120000000001, ""mode"": ""current"", ""route"": 0, ""step"": 384}, {""distance"": 111.59340000000002, ""mode"": ""current"", ""route"": 0, ""step"": 408}, {""distance"": 121.5496, ""mode"": ""current"", ""route"": 0, ""step"": 432}, {""distance"": 123.01700000000001, ""mode"": ""current"", ""route"": 0, ""step"": 456}, {""distance"": 123.1762, ""mode"": ""current"", ""route"": 0, ""step"": 480}, {""distance"": 126.6482, ""mode"": ""current"", ""route"": 0, ""step"": 504}, {""distance"": 120.45060000000001, ""mode"": ""current"", ""route"": 0, ""step"": 528}, {""distance"": 124.25800000000001, ""mode"": ""current"", ""route"": 0, ""step"": 552}, {""distance"": 124.29960000000001, ""mode"": ""current"", ""route"": 0, ""step"": 576}, {""distance"": 131.6446, ""mode"": ""current"", ""route"": 0, ""step"": 600}, {""distance"": 121.85300000000002, ""mode"": ""current"", ""route"": 0, ""step"": 624}, {""distance"": 114.23939999999999, ""mode"": ""current"", ""route"": 0, ""step"": 648}, {""distance"": 104.5124, ""mode"": ""current"", ""route"": 3, ""step"": 672}, {""distance"": 112.3554, ""mode"": ""current"", ""route"": 2, ""step"": 696}]","{""0"": 98.0, ""1"": 87.0, ""10"": 8298.0, ""11"": 13105.0, ""12"": 12816.0, ""13"": 18291.0, ""14"": 18594.0, ""15"": 20450.0, ""16"": 25606.0, ""17"": 30256.0, ""18"": 34349.0, ""19"": 46117.0, ""2"": 91.0, ""20"": 62538.0, ""21"": 78254.0, ""22"": 84490.0, ""23"": 86343.0, ""24"": 92825.0, ""25"": 103379.0, ""26"": 112693.0, ""27"": 122642.0, ""28"": 136963.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 222.0, ""8"": 1794.0, ""9"": 1857.0}","{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 274, ""DIG"": 19, ""DROP"": 88, ""EAST"": 908, ""FEED"": 261, ""HARVEST"": 200, ""NORTH"": 1344, ""PASS"": 1680, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 952, ""WATER"": 745, ""WEST"": 1073}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 214, ""BUY_SEED"": 42, ""HIRE"": 320, ""SELL"": 184}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 538, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 32, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 119, ""SELL:MILK"": 239, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 391, ""SELL:WOOL"": 64}",v008_current,starter
2026,0,136263.0,3493.0,132770.0,win,DONE,DONE,1,719,0,0,0.7968,1.4193500000000003,1.7532860000000041,2.2765,3.0076885000162292,0,0,"[{""distance"": 0.0, ""mode"": ""current"", ""route"": 6, ""step"": 0}, {""distance"": 39.6756, ""mode"": ""current"", ""route"": 1, ""step"": 24}, {""distance"": 39.8036, ""mode"": ""current"", ""route"": 2, ""step"": 48}, {""distance"": 39.875400000000006, ""mode"": ""current"", ""route"": 2, ""step"": 72}, {""distance"": 46.439, ""mode"": ""current"", ""route"": 4, ""step"": 96}, {""distance"": 43.6506, ""mode"": ""current"", ""route"": 4, ""step"": 120}, {""distance"": 43.913199999999996, ""mode"": ""current"", ""route"": 4, ""step"": 144}, {""distance"": 45.44840000000001, ""mode"": ""current"", ""route"": 3, ""step"": 168}, {""distance"": 65.51079999999999, ""mode"": ""current"", ""route"": 1, ""step"": 192}, {""distance"": 69.76700000000001, ""mode"": ""current"", ""route"": 1, ""step"": 216}, {""distance"": 70.88320000000002, ""mode"": ""current"", ""route"": 1, ""step"": 240}, {""distance"": 70.9906, ""mode"": ""current"", ""route"": 0, ""step"": 264}, {""distance"": 89.21659999999999, ""mode"": ""current"", ""route"": 0, ""step"": 288}, {""distance"": 94.90360000000001, ""mode"": ""current"", ""route"": 1, ""step"": 312}, {""distance"": 105.75259999999999, ""mode"": ""current"", ""route"": 3, ""step"": 336}, {""distance"": 105.84519999999999, ""mode"": ""current"", ""route"": 1, ""step"": 360}, {""distance"": 116.3056, ""mode"": ""current"", ""route"": 0, ""step"": 384}, {""distance"": 111.70240000000001, ""mode"": ""current"", ""route"": 1, ""step"": 408}, {""distance"": 118.5276, ""mode"": ""current"", ""route"": 5, ""step"": 432}, {""distance"": 119.8396, ""mode"": ""current"", ""route"": 5, ""step"": 456}, {""distance"": 119.80820000000001, ""mode"": ""current"", ""route"": 3, ""step"": 480}, {""distance"": 125.2946, ""mode"": ""current"", ""route"": 3, ""step"": 504}, {""distance"": 116.5142, ""mode"": ""current"", ""route"": 3, ""step"": 528}, {""distance"": 125.41219999999998, ""mode"": ""current"", ""route"": 3, ""step"": 552}, {""distance"": 118.82220000000002, ""mode"": ""current"", ""route"": 3, ""step"": 576}, {""distance"": 127.43299999999999, ""mode"": ""current"", ""route"": 1, ""step"": 600}, {""distance"": 118.0716, ""mode"": ""current"", ""route"": 3, ""step"": 624}, {""distance"": 115.4974, ""mode"": ""current"", ""route"": 3, ""step"": 648}, {""distance"": 98.51, ""mode"": ""current"", ""route"": 3, ""step"": 672}, {""distance"": 99.85740000000001, ""mode"": ""current"", ""route"": 2, ""step"": 696}]","{""0"": 98.0, ""1"": 87.0, ""10"": 10761.0, ""11"": 12261.0, ""12"": 12339.0, ""13"": 17249.0, ""14"": 20508.0, ""15"": 23425.0, ""16"": 26801.0, ""17"": 31634.0, ""18"": 34780.0, ""19"": 45856.0, ""2"": 91.0, ""20"": 61046.0, ""21"": 70844.0, ""22"": 79342.0, ""23"": 85416.0, ""24"": 87988.0, ""25"": 98269.0, ""26"": 108969.0, ""27"": 116530.0, ""28"": 131349.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 104.0, ""8"": 263.0, ""9"": 1396.0}","{""BUILD_PASTURE"": 12, ""CARE"": 242, ""COLLECT_FERTILIZER"": 267, ""DIG"": 17, ""DROP"": 88, ""EAST"": 900, ""FEED"": 263, ""HARVEST"": 202, ""NORTH"": 1334, ""PASS"": 1661, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 1015, ""WATER"": 753, ""WEST"": 1128}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 206, ""BUY_SEED"": 56, ""HIRE"": 325, ""SELL"": 197}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 537, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 41, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 267, ""SELL:MELON"": 119, ""SELL:MILK"": 131, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 407, ""SELL:WOOL"": 178}",v008_current,starter
2026,1,135325.0,3493.0,131832.0,win,DONE,DONE,1,719,0,0,0.8292,1.6563200000000005,2.0950840000000026,2.4904,2.959613100014394,0,0,"[{""distance"": 0.0, ""mode"": ""current"", ""route"": 6, ""step"": 0}, {""distance"": 39.6756, ""mode"": ""current"", ""route"": 1, ""step"": 24}, {""distance"": 39.8036, ""mode"": ""current"", ""route"": 2, ""step"": 48}, {""distance"": 39.875400000000006, ""mode"": ""current"", ""route"": 2, ""step"": 72}, {""distance"": 46.439, ""mode"": ""current"", ""route"": 4, ""step"": 96}, {""distance"": 43.6506, ""mode"": ""current"", ""route"": 4, ""step"": 120}, {""distance"": 43.913199999999996, ""mode"": ""current"", ""route"": 4, ""step"": 144}, {""distance"": 45.44840000000001, ""mode"": ""current"", ""route"": 3, ""step"": 168}, {""distance"": 65.51079999999999, ""mode"": ""current"", ""route"": 1, ""step"": 192}, {""distance"": 69.76700000000001, ""mode"": ""current"", ""route"": 1, ""step"": 216}, {""distance"": 70.88320000000002, ""mode"": ""current"", ""route"": 1, ""step"": 240}, {""distance"": 71.4906, ""mode"": ""current"", ""route"": 0, ""step"": 264}, {""distance"": 88.21659999999999, ""mode"": ""current"", ""route"": 0, ""step"": 288}, {""distance"": 96.20360000000001, ""mode"": ""current"", ""route"": 1, ""step"": 312}, {""distance"": 104.95259999999999, ""mode"": ""current"", ""route"": 3, ""step"": 336}, {""distance"": 108.34519999999999, ""mode"": ""current"", ""route"": 1, ""step"": 360}, {""distance"": 116.44699999999999, ""mode"": ""current"", ""route"": 1, ""step"": 384}, {""distance"": 111.60040000000001, ""mode"": ""current"", ""route"": 1, ""step"": 408}, {""distance"": 119.6214, ""mode"": ""current"", ""route"": 5, ""step"": 432}, {""distance"": 118.76440000000001, ""mode"": ""current"", ""route"": 5, ""step"": 456}, {""distance"": 120.62079999999999, ""mode"": ""current"", ""route"": 5, ""step"": 480}, {""distance"": 122.48780000000002, ""mode"": ""current"", ""route"": 3, ""step"": 504}, {""distance"": 116.45480000000002, ""mode"": ""current"", ""route"": 3, ""step"": 528}, {""distance"": 122.37, ""mode"": ""current"", ""route"": 3, ""step"": 552}, {""distance"": 121.2734, ""mode"": ""current"", ""route"": 3, ""step"": 576}, {""distance"": 125.35079999999999, ""mode"": ""current"", ""route"": 3, ""step"": 600}, {""distance"": 119.2174, ""mode"": ""current"", ""route"": 3, ""step"": 624}, {""distance"": 110.9272, ""mode"": ""current"", ""route"": 7, ""step"": 648}, {""distance"": 92.2052, ""mode"": ""current"", ""route"": 3, ""step"": 672}, {""distance"": 99.535, ""mode"": ""current"", ""route"": 2, ""step"": 696}]","{""0"": 98.0, ""1"": 87.0, ""10"": 10761.0, ""11"": 12261.0, ""12"": 12339.0, ""13"": 17249.0, ""14"": 20468.0, ""15"": 23384.0, ""16"": 26853.0, ""17"": 31603.0, ""18"": 33356.0, ""19"": 40289.0, ""2"": 91.0, ""20"": 58512.0, ""21"": 66501.0, ""22"": 76326.0, ""23"": 82272.0, ""24"": 86940.0, ""25"": 95440.0, ""26"": 105159.0, ""27"": 116154.0, ""28"": 131413.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 104.0, ""8"": 263.0, ""9"": 1396.0}","{""BUILD_PASTURE"": 12, ""CARE"": 245, ""COLLECT_FERTILIZER"": 273, ""DIG"": 17, ""DROP"": 79, ""EAST"": 903, ""FEED"": 260, ""HARVEST"": 201, ""NORTH"": 1300, ""PASS"": 1670, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 995, ""WATER"": 759, ""WEST"": 1120}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 200, ""BUY_SEED"": 56, ""HIRE"": 323, ""SELL"": 193}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 523, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 119, ""SELL:MILK"": 126, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 393, ""SELL:WOOL"": 176}",v008_current,starter
