candidate,opponent,seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,field_counts,field_item_counts,market_counts,market_quantities
current,starter,17,0,139270.0,3484.0,135786.0,win,DONE,DONE,1,719,0,0,0.654625,1.2128413,1.5126300600000007,2.052333,2.501777415996912,"{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 273, ""DIG"": 17, ""DROP"": 86, ""EAST"": 943, ""FEED"": 260, ""HARVEST"": 203, ""NORTH"": 1323, ""PASS"": 1661, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 103, ""SOUTH"": 908, ""WATER"": 740, ""WEST"": 1141}","{""PICKUP:COW"": 9, ""PICKUP:SHEEP"": 4, ""PICKUP:WHEAT"": 56, ""PLACE:COW"": 9, ""PLACE:SHEEP"": 3, ""PLANT:CARROT"": 12, ""PLANT:MELON"": 20, ""PLANT:STRAWBERRY"": 37, ""PLANT:WHEAT"": 34}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 197, ""BUY_SEED"": 51, ""HIRE"": 321, ""SELL"": 187}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 537, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 120, ""SELL:MILK"": 224, ""SELL:STRAWBERRY"": 125, ""SELL:WHEAT"": 397, ""SELL:WOOL"": 81}"
current,starter,17,1,138229.0,3499.0,134730.0,win,DONE,DONE,1,719,0,0,0.648834,1.2271375000000002,1.438967440000001,2.443916,2.39994841600128,"{""BUILD_PASTURE"": 12, ""CARE"": 239, ""COLLECT_FERTILIZER"": 271, ""DIG"": 15, ""DROP"": 88, ""EAST"": 952, ""FEED"": 259, ""HARVEST"": 212, ""NORTH"": 1357, ""PASS"": 1600, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 108, ""SOUTH"": 949, ""WATER"": 744, ""WEST"": 1121}","{""PICKUP:COW"": 7, ""PICKUP:SHEEP"": 5, ""PICKUP:WHEAT"": 54, ""PLACE:COW"": 7, ""PLACE:SHEEP"": 5, ""PLANT:CARROT"": 13, ""PLANT:MELON"": 20, ""PLANT:STRAWBERRY"": 37, ""PLANT:WHEAT"": 38}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 216, ""BUY_SEED"": 59, ""HIRE"": 322, ""SELL"": 192}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 551, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 39, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 119, ""SELL:MILK"": 177, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 420, ""SELL:WOOL"": 130}"
current,starter,42,0,139426.0,3495.0,135931.0,win,DONE,DONE,1,719,0,0,0.651375,1.1947705000000002,1.5197161800000019,4.779459,2.3819747080015077,"{""BUILD_PASTURE"": 12, ""CARE"": 240, ""COLLECT_FERTILIZER"": 272, ""DIG"": 25, ""DROP"": 91, ""EAST"": 921, ""FEED"": 264, ""HARVEST"": 201, ""NORTH"": 1301, ""PASS"": 1636, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 1004, ""WATER"": 728, ""WEST"": 1096}","{""PICKUP:COW"": 10, ""PICKUP:SHEEP"": 2, ""PICKUP:WHEAT"": 53, ""PLACE:COW"": 10, ""PLACE:SHEEP"": 2, ""PLANT:CARROT"": 9, ""PLANT:MELON"": 20, ""PLANT:STRAWBERRY"": 37, ""PLANT:WHEAT"": 35}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 198, ""BUY_SEED"": 48, ""HIRE"": 320, ""SELL"": 180}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 530, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 119, ""SELL:MILK"": 246, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 68}"
current,starter,42,1,140738.0,3497.0,137241.0,win,DONE,DONE,1,719,0,0,0.649625,1.1907083,1.4027354400000007,2.143334,2.41855045900229,"{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 274, ""DIG"": 19, ""DROP"": 88, ""EAST"": 908, ""FEED"": 261, ""HARVEST"": 200, ""NORTH"": 1344, ""PASS"": 1680, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 952, ""WATER"": 745, ""WEST"": 1073}","{""PICKUP:COW"": 10, ""PICKUP:SHEEP"": 2, ""PICKUP:WHEAT"": 53, ""PLACE:COW"": 10, ""PLACE:SHEEP"": 2, ""PLANT:CARROT"": 9, ""PLANT:MELON"": 20, ""PLANT:STRAWBERRY"": 37, ""PLANT:WHEAT"": 32}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 214, ""BUY_SEED"": 42, ""HIRE"": 320, ""SELL"": 184}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 538, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 32, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 119, ""SELL:MILK"": 239, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 391, ""SELL:WOOL"": 64}"
current,starter,2026,0,136263.0,3493.0,132770.0,win,DONE,DONE,1,719,0,0,0.658375,1.2021536,1.48417444,35.831542,2.5099737499986077,"{""BUILD_PASTURE"": 12, ""CARE"": 242, ""COLLECT_FERTILIZER"": 267, ""DIG"": 17, ""DROP"": 88, ""EAST"": 900, ""FEED"": 263, ""HARVEST"": 202, ""NORTH"": 1334, ""PASS"": 1661, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 1015, ""WATER"": 753, ""WEST"": 1128}","{""PICKUP:COW"": 5, ""PICKUP:SHEEP"": 8, ""PICKUP:WHEAT"": 56, ""PLACE:COW"": 5, ""PLACE:SHEEP"": 7, ""PLANT:CARROT"": 10, ""PLANT:MELON"": 20, ""PLANT:STRAWBERRY"": 37, ""PLANT:WHEAT"": 40}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 206, ""BUY_SEED"": 56, ""HIRE"": 325, ""SELL"": 197}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 537, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 41, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 267, ""SELL:MELON"": 119, ""SELL:MILK"": 131, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 407, ""SELL:WOOL"": 178}"
current,starter,2026,1,135325.0,3493.0,131832.0,win,DONE,DONE,1,719,0,0,0.631625,1.1840414000000001,1.4121295000000003,1.733292,2.432943833999161,"{""BUILD_PASTURE"": 12, ""CARE"": 245, ""COLLECT_FERTILIZER"": 273, ""DIG"": 17, ""DROP"": 79, ""EAST"": 903, ""FEED"": 260, ""HARVEST"": 201, ""NORTH"": 1300, ""PASS"": 1670, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 995, ""WATER"": 759, ""WEST"": 1120}","{""PICKUP:COW"": 5, ""PICKUP:SHEEP"": 8, ""PICKUP:WHEAT"": 56, ""PLACE:COW"": 5, ""PLACE:SHEEP"": 7, ""PLANT:CARROT"": 11, ""PLANT:MELON"": 20, ""PLANT:STRAWBERRY"": 37, ""PLANT:WHEAT"": 38}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 200, ""BUY_SEED"": 56, ""HIRE"": 323, ""SELL"": 193}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 523, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 119, ""SELL:MILK"": 126, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 393, ""SELL:WOOL"": 176}"
current,starter,217,0,134591.0,3497.0,131094.0,win,DONE,DONE,1,719,0,0,0.643209,1.2136625000000003,1.4769350600000024,2.418708,2.4460836670004937,"{""BUILD_PASTURE"": 12, ""CARE"": 245, ""COLLECT_FERTILIZER"": 274, ""DIG"": 22, ""DROP"": 82, ""EAST"": 897, ""FEED"": 262, ""HARVEST"": 198, ""NORTH"": 1318, ""PASS"": 1647, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 99, ""SOUTH"": 944, ""WATER"": 749, ""WEST"": 1116}","{""PICKUP:COW"": 9, ""PICKUP:SHEEP"": 3, ""PICKUP:WHEAT"": 54, ""PLACE:COW"": 9, ""PLACE:SHEEP"": 3, ""PLANT:CARROT"": 9, ""PLANT:MELON"": 20, ""PLANT:STRAWBERRY"": 37, ""PLANT:WHEAT"": 33}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 207, ""BUY_SEED"": 49, ""HIRE"": 319, ""SELL"": 181}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 540, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 120, ""SELL:MILK"": 231, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 402, ""SELL:WOOL"": 78}"
current,starter,217,1,140567.0,3477.0,137090.0,win,DONE,DONE,1,719,0,0,0.674459,1.265125,1.555259380000002,48.332875,2.5073719170031836,"{""BUILD_PASTURE"": 12, ""CARE"": 242, ""COLLECT_FERTILIZER"": 272, ""DIG"": 24, ""DROP"": 92, ""EAST"": 945, ""FEED"": 260, ""HARVEST"": 198, ""NORTH"": 1345, ""PASS"": 1590, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 990, ""WATER"": 731, ""WEST"": 1128}","{""PICKUP:COW"": 9, ""PICKUP:SHEEP"": 4, ""PICKUP:WHEAT"": 53, ""PLACE:COW"": 8, ""PLACE:SHEEP"": 4, ""PLANT:CARROT"": 10, ""PLANT:MELON"": 20, ""PLANT:STRAWBERRY"": 37, ""PLANT:WHEAT"": 34}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 216, ""BUY_SEED"": 46, ""HIRE"": 322, ""SELL"": 196}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 532, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 119, ""SELL:MILK"": 208, ""SELL:STRAWBERRY"": 122, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 96}"
current,starter,317,0,132023.0,3475.0,128548.0,win,DONE,DONE,1,719,0,0,0.67,1.2673791000000003,1.57468444,1.785625,2.4904204590020527,"{""BUILD_PASTURE"": 12, ""CARE"": 248, ""COLLECT_FERTILIZER"": 274, ""DIG"": 28, ""DROP"": 75, ""EAST"": 911, ""FEED"": 258, ""HARVEST"": 195, ""NORTH"": 1271, ""PASS"": 1705, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 99, ""SOUTH"": 917, ""WATER"": 755, ""WEST"": 1098}","{""PICKUP:COW"": 7, ""PICKUP:SHEEP"": 5, ""PICKUP:WHEAT"": 53, ""PLACE:COW"": 7, ""PLACE:SHEEP"": 5, ""PLANT:CARROT"": 10, ""PLANT:MELON"": 20, ""PLANT:STRAWBERRY"": 37, ""PLANT:WHEAT"": 32}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 205, ""BUY_SEED"": 44, ""HIRE"": 318, ""SELL"": 172}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 533, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 120, ""SELL:MILK"": 187, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 395, ""SELL:WOOL"": 114}"
current,starter,317,1,132121.0,3475.0,128646.0,win,DONE,DONE,1,719,0,0,0.677667,1.2882875,1.5280550000000002,1.703458,2.5656213340007525,"{""BUILD_PASTURE"": 12, ""CARE"": 250, ""COLLECT_FERTILIZER"": 274, ""DIG"": 29, ""DROP"": 76, ""EAST"": 921, ""FEED"": 258, ""HARVEST"": 195, ""NORTH"": 1283, ""PASS"": 1656, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 100, ""SOUTH"": 932, ""WATER"": 759, ""WEST"": 1101}","{""PICKUP:COW"": 7, ""PICKUP:SHEEP"": 5, ""PICKUP:WHEAT"": 53, ""PLACE:COW"": 7, ""PLACE:SHEEP"": 5, ""PLANT:CARROT"": 10, ""PLANT:MELON"": 20, ""PLANT:STRAWBERRY"": 37, ""PLANT:WHEAT"": 33}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 204, ""BUY_SEED"": 44, ""HIRE"": 318, ""SELL"": 180}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 531, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 120, ""SELL:MILK"": 187, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 397, ""SELL:WOOL"": 114}"
