candidate,candidate_money,candidate_probe,candidate_status,diagnostics,done,margin,mechanism,mechanism_sha256,opponent,opponent_money,opponent_probe,opponent_status,result,route,route_harvest_count,route_macro,route_max_hands,route_plant_count,route_sha256,route_water_count,seat,seed
v27_x_v22,175732.0,"{'calls': 719, 'errors': 0, 'invalid': 0, 'p50_ms': 0.069833, 'p95_ms': 0.103583, 'p99_ms': 0.224292, 'max_ms': 26.781209, 'ops': {'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}, 'sell_units': {'FERTILIZER': 233, 'WHEAT': 828, 'WOOL': 164, 'MILK': 237, 'MELON': 144, 'STRAWBERRY': 313}, 'field_action_diff': 0, 'hands_action_diff': 0, 'market_action_diff': 25, 'changed_action_calls': 25}",DONE,{},1,134467.0,v27,f48c21166eac68d1b05a401f04f94a2eb6154e65415af64893672365ff33c7b8,v27_original,41265.0,"{'calls': 719, 'errors': 0, 'invalid': 0, 'p50_ms': 0.057333, 'p95_ms': 0.080334, 'p99_ms': 0.091041, 'max_ms': 0.107417, 'ops': {'PASS': 968, 'PICKUP': 135, 'WEST': 803, 'NORTH': 826, 'BUILD_PASTURE': 13, 'PLACE': 13, 'PLANT': 198, 'FEED': 290, 'WATER': 997, 'CARE': 284, 'SOUTH': 544, 'EAST': 628, 'COLLECT_FERTILIZER': 295, 'HARVEST': 387, 'DROP': 56, 'DIG': 55, 'FERTILIZE': 72}, 'sell_units': {'FERTILIZER': 235, 'WHEAT': 455, 'WOOL': 132, 'MILK': 241, 'MELON': 114, 'STRAWBERRY': 286}}",DONE,W,v22,374,14_hands,14,158,cd4380d55c4a13c2ed4fd0c9463268c5764599f7e3f58b91e960b49d7dfd5d77,922,0,17
v27_x_v22,175732.0,"{'calls': 719, 'errors': 0, 'invalid': 0, 'p50_ms': 0.062083, 'p95_ms': 0.087041, 'p99_ms': 0.119042, 'max_ms': 0.465958, 'ops': {'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}, 'sell_units': {'FERTILIZER': 233, 'WHEAT': 828, 'WOOL': 164, 'MILK': 237, 'MELON': 144, 'STRAWBERRY': 313}, 'field_action_diff': 0, 'hands_action_diff': 0, 'market_action_diff': 25, 'changed_action_calls': 25}",DONE,{},1,134467.0,v27,f48c21166eac68d1b05a401f04f94a2eb6154e65415af64893672365ff33c7b8,v27_original,41265.0,"{'calls': 719, 'errors': 0, 'invalid': 0, 'p50_ms': 0.065375, 'p95_ms': 0.098417, 'p99_ms': 0.209375, 'max_ms': 32.661084, 'ops': {'PASS': 968, 'PICKUP': 135, 'WEST': 803, 'NORTH': 826, 'BUILD_PASTURE': 13, 'PLACE': 13, 'PLANT': 198, 'FEED': 290, 'WATER': 997, 'CARE': 284, 'SOUTH': 544, 'EAST': 628, 'COLLECT_FERTILIZER': 295, 'HARVEST': 387, 'DROP': 56, 'DIG': 55, 'FERTILIZE': 72}, 'sell_units': {'FERTILIZER': 235, 'WHEAT': 455, 'WOOL': 132, 'MILK': 241, 'MELON': 114, 'STRAWBERRY': 286}}",DONE,W,v22,374,14_hands,14,158,cd4380d55c4a13c2ed4fd0c9463268c5764599f7e3f58b91e960b49d7dfd5d77,922,1,17
