action_BUILD_PASTURE,action_CARE,action_COLLECT_FERTILIZER,action_DIG,action_DROP,action_EAST,action_FEED,action_FERTILIZE,action_HARVEST,action_NORTH,action_PASS,action_PICKUP,action_PLACE,action_PLANT,action_SOUTH,action_WATER,action_WEST,actions,calls,candidate,candidate_money,candidate_status,done,errors,invalid,margin,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,seed,v022e_abandoned,v022e_catchup_actions,v022e_catchup_releases,v022e_early_releases,v022e_repeat_suppressed,v022e_retry_failures,v022e_retry_success_first,v022e_retry_success_second,v022e_weed_repairs,v022e_weed_retries
14,322,324,34,100,671,323,103,341,1030,461,262,14,135,792,936,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 936, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_control,122740.0,DONE,1,0,0,4023.0,23.510166,hamburger,118717.0,DONE,0.054,0.085708,0.250084,win,0,2026,,,,,,,,,,
14,322,324,32,99,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 99, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,123618.0,DONE,1,0,0,4820.0,0.267416,hamburger,118798.0,DONE,0.05225,0.079916,0.128584,win,1,2026,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,460,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,127884.0,DONE,1,0,0,3549.0,0.308,hamburger,124335.0,DONE,0.053334,0.085417,0.123875,win,0,217,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,460,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,128088.0,DONE,1,0,0,4719.0,0.256042,hamburger,123369.0,DONE,0.0525,0.08075,0.106625,win,1,217,,,,,,,,,,
14,322,323,32,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,150036.0,DONE,1,0,0,3768.0,0.350084,hamburger,146268.0,DONE,0.052708,0.084833,0.2165,win,0,317,,,,,,,,,,
14,322,324,31,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_control,150047.0,DONE,1,0,0,3779.0,0.231041,hamburger,146268.0,DONE,0.051959,0.079459,0.096,win,1,317,,,,,,,,,,
14,322,323,33,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_control,127082.0,DONE,1,0,0,3831.0,0.290917,hamburger,123251.0,DONE,0.052958,0.083708,0.214583,win,0,733,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,792,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,127080.0,DONE,1,0,0,4258.0,21.308083,hamburger,122822.0,DONE,0.052167,0.079958,0.101708,win,1,733,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,125924.0,DONE,1,0,0,3425.0,0.251834,frontier,122499.0,DONE,0.051583,0.08,0.097208,win,0,17,,,,,,,,,,
14,322,324,31,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_control,128021.0,DONE,1,0,0,13766.0,0.236625,frontier,114255.0,DONE,0.052792,0.084125,0.131541,win,1,17,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,117757.0,DONE,1,0,0,4646.0,66.624125,frontier,113111.0,DONE,0.053583,0.087083,0.224959,win,0,42,,,,,,,,,,
14,322,324,33,100,671,323,103,341,1029,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1029, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_control,117053.0,DONE,1,0,0,3517.0,0.256,frontier,113536.0,DONE,0.05275,0.085458,0.131333,win,1,42,,,,,,,,,,
14,322,324,34,100,671,323,103,341,1030,461,262,14,135,792,936,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 936, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_control,119923.0,DONE,1,0,0,3701.0,0.302583,frontier,116222.0,DONE,0.054333,0.081833,0.218875,win,0,2026,,,,,,,,,,
14,322,324,32,99,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 99, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,120594.0,DONE,1,0,0,3537.0,70.07125,frontier,117057.0,DONE,0.051375,0.083083,0.223542,win,1,2026,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,460,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,127636.0,DONE,1,0,0,6747.0,46.598,frontier,120889.0,DONE,0.053125,0.085166,0.250166,win,0,217,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,460,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,127636.0,DONE,1,0,0,6747.0,44.877375,frontier,120889.0,DONE,0.052209,0.080583,0.100833,win,1,217,,,,,,,,,,
14,322,323,32,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,149071.0,DONE,1,0,0,3412.0,76.242084,frontier,145659.0,DONE,0.053,0.082416,0.122292,win,0,317,,,,,,,,,,
14,322,324,31,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_control,149082.0,DONE,1,0,0,3424.0,0.301167,frontier,145658.0,DONE,0.051084,0.08375,0.10275,win,1,317,,,,,,,,,,
14,322,323,33,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_control,126596.0,DONE,1,0,0,3838.0,40.721041,frontier,122758.0,DONE,0.053708,0.086209,0.1515,win,0,733,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,792,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,125722.0,DONE,1,0,0,3659.0,0.306625,frontier,122063.0,DONE,0.052166,0.081541,0.209208,win,1,733,,,,,,,,,,
14,319,322,36,100,668,322,103,341,1022,447,261,14,135,786,924,883,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_control,131700.0,DONE,1,0,0,27057.0,0.248584,baseline,104643.0,DONE,0.056334,0.089833,0.219167,win,0,17,,,,,,,,,,
14,319,322,35,100,668,322,103,341,1022,448,261,14,135,786,924,883,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 35, 'FERTILIZE': 103}",719,v022c_control,129705.0,DONE,1,0,0,30309.0,0.335917,baseline,99396.0,DONE,0.053459,0.073333,0.121667,win,1,17,,,,,,,,,,
14,319,322,36,100,668,322,103,341,1022,448,261,14,134,786,924,883,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_control,63918.0,DONE,1,0,0,-35364.0,0.487334,baseline,99282.0,DONE,0.054666,0.094167,0.171959,loss,0,42,,,,,,,,,,
14,319,322,36,100,668,322,103,341,1022,448,261,14,134,786,924,883,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_control,64109.0,DONE,1,0,0,-32167.0,0.238083,baseline,96276.0,DONE,0.052125,0.069958,0.090958,loss,1,42,,,,,,,,,,
14,319,322,37,100,668,322,103,341,1022,447,261,14,134,786,924,883,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 37, 'FERTILIZE': 103}",719,v022c_control,61994.0,DONE,1,0,0,-27315.0,0.283792,baseline,89309.0,DONE,0.054959,0.097666,0.2395,loss,0,2026,,,,,,,,,,
14,319,322,36,100,668,322,103,341,1022,448,261,14,134,786,924,883,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_control,61994.0,DONE,1,0,0,-27315.0,0.22475,baseline,89309.0,DONE,0.051916,0.0705,0.0895,loss,1,2026,,,,,,,,,,
14,319,322,36,100,668,322,103,341,1022,448,261,14,135,786,924,882,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 882, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_control,144867.0,DONE,1,0,0,38360.0,0.307792,baseline,106507.0,DONE,0.056583,0.08975,0.226667,win,0,217,,,,,,,,,,
14,319,322,37,100,668,322,103,341,1022,447,261,14,135,786,923,883,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 923, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 37, 'FERTILIZE': 103}",719,v022c_control,141800.0,DONE,1,0,0,38014.0,0.270459,baseline,103786.0,DONE,0.051958,0.072417,0.097834,win,1,217,,,,,,,,,,
14,319,321,36,100,668,322,103,341,1022,448,261,14,135,786,924,883,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_control,154630.0,DONE,1,0,0,45671.0,0.469,baseline,108959.0,DONE,0.05525,0.09025,0.229625,win,0,317,,,,,,,,,,
14,319,322,35,100,668,322,103,341,1022,448,261,14,135,786,924,883,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 35, 'FERTILIZE': 103}",719,v022c_control,154630.0,DONE,1,0,0,45671.0,56.972417,baseline,108959.0,DONE,0.051917,0.071,0.088208,win,1,317,,,,,,,,,,
14,319,322,38,100,668,322,103,341,1021,448,261,14,134,786,923,883,"{'BUILD_PASTURE': 14, 'NORTH': 1021, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 923, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 38, 'FERTILIZE': 103}",719,v022c_control,153737.0,DONE,1,0,0,47195.0,0.237958,baseline,106542.0,DONE,0.056625,0.087417,0.134542,win,0,733,,,,,,,,,,
14,319,322,36,100,668,322,103,341,1022,447,261,14,135,786,924,883,"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_control,138277.0,DONE,1,0,0,47095.0,0.426416,baseline,91182.0,DONE,0.0515,0.072458,0.090417,win,1,733,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,185669.0,DONE,1,0,0,182173.0,0.409916,starter,3496.0,DONE,0.052667,0.086417,0.229083,win,0,17,,,,,,,,,,
14,322,324,31,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_control,187121.0,DONE,1,0,0,183632.0,0.374333,starter,3489.0,DONE,0.052,0.085167,0.105208,win,1,17,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,191036.0,DONE,1,0,0,187532.0,0.444709,starter,3504.0,DONE,0.051542,0.088,0.116292,win,0,42,,,,,,,,,,
14,322,324,32,100,670,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 670, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,191036.0,DONE,1,0,0,187532.0,31.750833,starter,3504.0,DONE,0.051917,0.091833,0.266084,win,1,42,,,,,,,,,,
14,322,324,34,100,671,323,103,341,1030,461,262,14,135,792,936,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 936, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_control,190134.0,DONE,1,0,0,186637.0,18.24025,starter,3497.0,DONE,0.053125,0.096042,0.270334,win,0,2026,,,,,,,,,,
14,322,324,34,100,670,323,103,341,1030,460,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 670, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_control,184386.0,DONE,1,0,0,180883.0,17.585125,starter,3503.0,DONE,0.051458,0.091166,0.229791,win,1,2026,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,460,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,189100.0,DONE,1,0,0,185603.0,0.380334,starter,3497.0,DONE,0.051458,0.087042,0.253958,win,0,217,,,,,,,,,,
14,322,324,34,100,671,323,103,341,1030,461,262,14,134,793,936,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 134, 'WATER': 936, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_control,187842.0,DONE,1,0,0,184345.0,0.4575,starter,3497.0,DONE,0.05225,0.092,0.246417,win,1,217,,,,,,,,,,
14,322,323,32,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,186957.0,DONE,1,0,0,183450.0,20.708,starter,3507.0,DONE,0.053,0.083417,0.225708,win,0,317,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,792,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,187013.0,DONE,1,0,0,183506.0,16.84475,starter,3507.0,DONE,0.052208,0.0845,0.194083,win,1,317,,,,,,,,,,
14,322,323,33,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_control,181104.0,DONE,1,0,0,177601.0,16.86525,starter,3503.0,DONE,0.053375,0.088708,0.239166,win,0,733,,,,,,,,,,
14,322,324,33,100,671,323,103,341,1030,461,262,14,135,791,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 791, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_control,177181.0,DONE,1,0,0,173678.0,0.51525,starter,3503.0,DONE,0.052833,0.093,0.206833,win,1,733,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,185858.0,DONE,1,0,0,185858.0,0.332416,random,0.0,DONE,0.05525,0.109166,0.233375,win,0,17,,,,,,,,,,
