candidate,opponent,seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,field_counts,market_counts,market_quantities
v006b_livestock_only,random,17,0,131867.0,0.0,131867.0,win,DONE,DONE,1,719,0,0,0.629125,1.1708003,1.3496589400000008,31.521333,2.342564541999309,"{""BUILD_PASTURE"": 13, ""CARE"": 257, ""COLLECT_FERTILIZER"": 291, ""DIG"": 17, ""DROP"": 105, ""EAST"": 936, ""FEED"": 274, ""HARVEST"": 199, ""NORTH"": 1288, ""PASS"": 1539, ""PICKUP"": 87, ""PLACE"": 13, ""PLANT"": 102, ""SOUTH"": 974, ""WATER"": 727, ""WEST"": 1140}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 211, ""BUY_SEED"": 55, ""HIRE"": 320, ""SELL"": 207}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 8, ""BUY_PRODUCT:WHEAT"": 571, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 40, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 291, ""SELL:MELON"": 116, ""SELL:MILK"": 132, ""SELL:STRAWBERRY"": 123, ""SELL:WHEAT"": 422, ""SELL:WOOL"": 181}"
v006b_livestock_only,random,17,1,144205.0,240.0,143965.0,win,DONE,DONE,1,719,0,0,0.6275,1.1924878,1.4273450600000004,1.647333,2.3788372080016416,"{""BUILD_PASTURE"": 13, ""CARE"": 255, ""COLLECT_FERTILIZER"": 287, ""DIG"": 15, ""DROP"": 103, ""EAST"": 957, ""FEED"": 276, ""HARVEST"": 210, ""NORTH"": 1295, ""PASS"": 1588, ""PICKUP"": 85, ""PLACE"": 13, ""PLANT"": 108, ""SOUTH"": 935, ""WATER"": 725, ""WEST"": 1183}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 205, ""BUY_SEED"": 57, ""HIRE"": 324, ""SELL"": 195}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 590, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 40, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 287, ""SELL:MELON"": 119, ""SELL:MILK"": 199, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 434, ""SELL:WOOL"": 130}"
v006b_livestock_only,random,42,0,137485.0,0.0,137485.0,win,DONE,DONE,1,719,0,0,0.627708,1.1923961,1.4437474400000005,31.701375,2.3416961670009186,"{""BUILD_PASTURE"": 13, ""CARE"": 245, ""COLLECT_FERTILIZER"": 287, ""DIG"": 24, ""DROP"": 89, ""EAST"": 910, ""FEED"": 273, ""HARVEST"": 196, ""NORTH"": 1354, ""PASS"": 1581, ""PICKUP"": 83, ""PLACE"": 13, ""PLANT"": 99, ""SOUTH"": 959, ""WATER"": 703, ""WEST"": 1135}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 210, ""BUY_SEED"": 48, ""HIRE"": 320, ""SELL"": 186}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 566, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 287, ""SELL:MELON"": 118, ""SELL:MILK"": 228, ""SELL:STRAWBERRY"": 113, ""SELL:WHEAT"": 411, ""SELL:WOOL"": 77}"
v006b_livestock_only,random,42,1,135745.0,0.0,135745.0,win,DONE,DONE,1,719,0,0,0.628625,1.1911958,1.4562229400000006,30.462333,2.3941571670002304,"{""BUILD_PASTURE"": 13, ""CARE"": 254, ""COLLECT_FERTILIZER"": 291, ""DIG"": 13, ""DROP"": 106, ""EAST"": 893, ""FEED"": 275, ""HARVEST"": 200, ""NORTH"": 1324, ""PASS"": 1617, ""PICKUP"": 82, ""PLACE"": 13, ""PLANT"": 99, ""SOUTH"": 955, ""WATER"": 695, ""WEST"": 1137}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 210, ""BUY_SEED"": 47, ""HIRE"": 320, ""SELL"": 199}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 574, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 33, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 291, ""SELL:MELON"": 119, ""SELL:MILK"": 237, ""SELL:STRAWBERRY"": 112, ""SELL:WHEAT"": 414, ""SELL:WOOL"": 81}"
v006b_livestock_only,random,2026,0,141155.0,0.0,141155.0,win,DONE,DONE,1,719,0,0,0.631083,1.1941500000000003,1.42705688,28.013333,2.4013564999986556,"{""BUILD_PASTURE"": 13, ""CARE"": 264, ""COLLECT_FERTILIZER"": 287, ""DIG"": 17, ""DROP"": 95, ""EAST"": 964, ""FEED"": 273, ""HARVEST"": 205, ""NORTH"": 1285, ""PASS"": 1611, ""PICKUP"": 84, ""PLACE"": 13, ""PLANT"": 103, ""SOUTH"": 931, ""WATER"": 713, ""WEST"": 1194}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 209, ""BUY_SEED"": 55, ""HIRE"": 324, ""SELL"": 197}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 582, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 287, ""SELL:MELON"": 120, ""SELL:MILK"": 187, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 423, ""SELL:WOOL"": 131}"
v006b_livestock_only,random,2026,1,136045.0,0.0,136045.0,win,DONE,DONE,1,719,0,0,0.635833,1.1867083,1.3666231199999999,30.410417,2.3422461670015764,"{""BUILD_PASTURE"": 13, ""CARE"": 257, ""COLLECT_FERTILIZER"": 285, ""DIG"": 18, ""DROP"": 90, ""EAST"": 921, ""FEED"": 275, ""HARVEST"": 200, ""NORTH"": 1304, ""PASS"": 1588, ""PICKUP"": 84, ""PLACE"": 13, ""PLANT"": 104, ""SOUTH"": 985, ""WATER"": 723, ""WEST"": 1149}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 216, ""BUY_SEED"": 48, ""HIRE"": 322, ""SELL"": 188}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 584, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 285, ""SELL:MELON"": 118, ""SELL:MILK"": 208, ""SELL:STRAWBERRY"": 120, ""SELL:WHEAT"": 432, ""SELL:WOOL"": 105}"
v006b_livestock_only,random,217,0,140941.0,0.0,140941.0,win,DONE,DONE,1,719,0,0,0.639042,1.1890414,1.418811820000001,1.664292,2.4100040000012086,"{""BUILD_PASTURE"": 13, ""CARE"": 257, ""COLLECT_FERTILIZER"": 290, ""DIG"": 12, ""DROP"": 97, ""EAST"": 895, ""FEED"": 277, ""HARVEST"": 204, ""NORTH"": 1274, ""PASS"": 1659, ""PICKUP"": 83, ""PLACE"": 13, ""PLANT"": 99, ""SOUTH"": 982, ""WATER"": 699, ""WEST"": 1135}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 210, ""BUY_SEED"": 46, ""HIRE"": 321, ""SELL"": 194}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 566, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 33, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 290, ""SELL:MELON"": 116, ""SELL:MILK"": 228, ""SELL:STRAWBERRY"": 120, ""SELL:WHEAT"": 407, ""SELL:WOOL"": 100}"
v006b_livestock_only,random,217,1,127121.0,0.0,127121.0,win,DONE,DONE,1,719,0,0,0.635792,1.1772953000000002,1.3568338800000004,1.554292,2.313191249999363,"{""BUILD_PASTURE"": 13, ""CARE"": 240, ""COLLECT_FERTILIZER"": 282, ""DIG"": 13, ""DROP"": 95, ""EAST"": 912, ""FEED"": 276, ""HARVEST"": 202, ""NORTH"": 1331, ""PASS"": 1613, ""PICKUP"": 85, ""PLACE"": 13, ""PLANT"": 105, ""SOUTH"": 947, ""WATER"": 714, ""WEST"": 1181}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 218, ""BUY_SEED"": 57, ""HIRE"": 323, ""SELL"": 203}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 576, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 39, ""SELL:FERTILIZER"": 282, ""SELL:MELON"": 120, ""SELL:MILK"": 157, ""SELL:STRAWBERRY"": 112, ""SELL:WHEAT"": 428, ""SELL:WOOL"": 161}"
v006b_livestock_only,random,317,0,140616.0,0.0,140616.0,win,DONE,DONE,1,719,0,0,0.637375,1.1888006,1.3675050000000009,19.062916,2.357618250000087,"{""BUILD_PASTURE"": 13, ""CARE"": 255, ""COLLECT_FERTILIZER"": 291, ""DIG"": 13, ""DROP"": 94, ""EAST"": 862, ""FEED"": 275, ""HARVEST"": 202, ""NORTH"": 1274, ""PASS"": 1583, ""PICKUP"": 85, ""PLACE"": 13, ""PLANT"": 103, ""SOUTH"": 1034, ""WATER"": 725, ""WEST"": 1187}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 210, ""BUY_SEED"": 47, ""HIRE"": 322, ""SELL"": 187}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 583, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 291, ""SELL:MELON"": 119, ""SELL:MILK"": 239, ""SELL:STRAWBERRY"": 115, ""SELL:WHEAT"": 430, ""SELL:WOOL"": 84}"
v006b_livestock_only,random,317,1,133443.0,0.0,133443.0,win,DONE,DONE,1,719,0,0,0.618958,1.1959374999999999,1.4110725600000003,38.063709,2.3567879170004744,"{""BUILD_PASTURE"": 13, ""CARE"": 246, ""COLLECT_FERTILIZER"": 291, ""DIG"": 17, ""DROP"": 92, ""EAST"": 855, ""FEED"": 274, ""HARVEST"": 199, ""NORTH"": 1282, ""PASS"": 1604, ""PICKUP"": 86, ""PLACE"": 13, ""PLANT"": 102, ""SOUTH"": 1017, ""WATER"": 721, ""WEST"": 1154}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 221, ""BUY_SEED"": 46, ""HIRE"": 320, ""SELL"": 187}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 571, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 291, ""SELL:MELON"": 115, ""SELL:MILK"": 235, ""SELL:STRAWBERRY"": 115, ""SELL:WHEAT"": 417, ""SELL:WOOL"": 79}"
