candidate,opponent,seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,field_counts,market_counts,market_quantities
v006b_livestock_wheat,starter,733,0,143853.0,3491.0,140362.0,win,DONE,DONE,1,719,0,0,0.696875,1.2749374999999998,1.5668855000000002,23.852542,2.509777582999959,"{""BUILD_PASTURE"": 13, ""CARE"": 250, ""COLLECT_FERTILIZER"": 290, ""DIG"": 18, ""DROP"": 142, ""EAST"": 872, ""FEED"": 274, ""HARVEST"": 201, ""NORTH"": 1337, ""PASS"": 1639, ""PICKUP"": 87, ""PLACE"": 13, ""PLANT"": 97, ""SOUTH"": 982, ""WATER"": 666, ""WEST"": 1131}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 213, ""BUY_SEED"": 53, ""HIRE"": 322, ""SELL"": 216}","{""BUY_ANIMAL:COW"": 11, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 709, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 290, ""SELL:MELON"": 111, ""SELL:MILK"": 251, ""SELL:STRAWBERRY"": 115, ""SELL:WHEAT"": 543, ""SELL:WOOL"": 66}"
v006b_livestock_wheat,starter,733,1,141714.0,3491.0,138223.0,win,DONE,DONE,1,719,0,0,0.75575,1.3265205000000002,1.67509806,2.905542,2.5815600419991824,"{""BUILD_PASTURE"": 13, ""CARE"": 245, ""COLLECT_FERTILIZER"": 292, ""DIG"": 19, ""DROP"": 157, ""EAST"": 905, ""FEED"": 268, ""HARVEST"": 194, ""NORTH"": 1294, ""PASS"": 1623, ""PICKUP"": 85, ""PLACE"": 13, ""PLANT"": 95, ""SOUTH"": 991, ""WATER"": 669, ""WEST"": 1147}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 207, ""BUY_SEED"": 50, ""HIRE"": 322, ""SELL"": 223}","{""BUY_ANIMAL:COW"": 11, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 770, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 33, ""SELL:CARROT"": 24, ""SELL:FERTILIZER"": 292, ""SELL:MELON"": 109, ""SELL:MILK"": 243, ""SELL:STRAWBERRY"": 117, ""SELL:WHEAT"": 606, ""SELL:WOOL"": 65}"
v006b_livestock_wheat,random,17,0,113384.0,0.0,113384.0,win,DONE,DONE,1,719,0,0,0.610208,1.2376747,1.5050162600000005,2.346459,2.5176952499969047,"{""BUILD_PASTURE"": 13, ""CARE"": 236, ""COLLECT_FERTILIZER"": 259, ""DIG"": 21, ""DROP"": 109, ""EAST"": 873, ""FEED"": 254, ""HARVEST"": 180, ""NORTH"": 1369, ""PASS"": 1858, ""PICKUP"": 81, ""PLACE"": 13, ""PLANT"": 100, ""SOUTH"": 786, ""WATER"": 586, ""WEST"": 1024}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 202, ""BUY_SEED"": 69, ""HIRE"": 311, ""SELL"": 199}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 679, ""BUY_SEED:CARROT"": 18, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 44, ""SELL:CARROT"": 51, ""SELL:FERTILIZER"": 259, ""SELL:MELON"": 120, ""SELL:MILK"": 203, ""SELL:STRAWBERRY"": 63, ""SELL:WHEAT"": 564, ""SELL:WOOL"": 94}"
v006b_livestock_wheat,random,17,1,125731.0,0.0,125731.0,win,DONE,DONE,1,719,0,0,0.710833,1.3901500000000002,1.6471199400000005,48.602459,2.681160916999943,"{""BUILD_PASTURE"": 13, ""CARE"": 250, ""COLLECT_FERTILIZER"": 277, ""DIG"": 21, ""DROP"": 127, ""EAST"": 953, ""FEED"": 269, ""HARVEST"": 198, ""NORTH"": 1340, ""PASS"": 1633, ""PICKUP"": 87, ""PLACE"": 13, ""PLANT"": 102, ""SOUTH"": 889, ""WATER"": 647, ""WEST"": 1122}","{""BUY_ANIMAL"": 9, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 206, ""BUY_SEED"": 61, ""HIRE"": 319, ""SELL"": 220}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 701, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 277, ""SELL:MELON"": 118, ""SELL:MILK"": 211, ""SELL:STRAWBERRY"": 94, ""SELL:WHEAT"": 557, ""SELL:WOOL"": 107}"
v006b_livestock_wheat,random,42,0,129517.0,0.0,129517.0,win,DONE,DONE,1,719,0,0,0.789458,1.467783,1.7287969400000014,3.509666,2.8044095000004745,"{""BUILD_PASTURE"": 13, ""CARE"": 247, ""COLLECT_FERTILIZER"": 289, ""DIG"": 19, ""DROP"": 150, ""EAST"": 940, ""FEED"": 265, ""HARVEST"": 196, ""NORTH"": 1345, ""PASS"": 1497, ""PICKUP"": 85, ""PLACE"": 13, ""PLANT"": 97, ""SOUTH"": 1014, ""WATER"": 658, ""WEST"": 1183}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 213, ""BUY_SEED"": 54, ""HIRE"": 322, ""SELL"": 219}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 724, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 289, ""SELL:MELON"": 111, ""SELL:MILK"": 172, ""SELL:STRAWBERRY"": 122, ""SELL:WHEAT"": 553, ""SELL:WOOL"": 120}"
v006b_livestock_wheat,random,42,1,132562.0,0.0,132562.0,win,DONE,DONE,1,719,0,0,0.775875,1.4345372000000003,1.8190969400000006,30.4425,2.9374072089995025,"{""BUILD_PASTURE"": 13, ""CARE"": 247, ""COLLECT_FERTILIZER"": 288, ""DIG"": 15, ""DROP"": 142, ""EAST"": 854, ""FEED"": 268, ""HARVEST"": 195, ""NORTH"": 1282, ""PASS"": 1637, ""PICKUP"": 88, ""PLACE"": 13, ""PLANT"": 99, ""SOUTH"": 1020, ""WATER"": 688, ""WEST"": 1140}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 208, ""BUY_SEED"": 55, ""HIRE"": 321, ""SELL"": 218}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 693, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 288, ""SELL:MELON"": 110, ""SELL:MILK"": 176, ""SELL:STRAWBERRY"": 120, ""SELL:WHEAT"": 536, ""SELL:WOOL"": 119}"
v006b_livestock_wheat,random,2026,0,139914.0,0.0,139914.0,win,DONE,DONE,1,719,0,0,0.781333,1.4661119,1.9687386199999999,32.446917,2.815273000000161,"{""BUILD_PASTURE"": 13, ""CARE"": 263, ""COLLECT_FERTILIZER"": 294, ""DIG"": 13, ""DROP"": 134, ""EAST"": 938, ""FEED"": 276, ""HARVEST"": 195, ""NORTH"": 1335, ""PASS"": 1548, ""PICKUP"": 82, ""PLACE"": 13, ""PLANT"": 91, ""SOUTH"": 980, ""WATER"": 679, ""WEST"": 1107}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 197, ""BUY_SEED"": 50, ""HIRE"": 320, ""SELL"": 217}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 705, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 33, ""SELL:CARROT"": 20, ""SELL:FERTILIZER"": 294, ""SELL:MELON"": 118, ""SELL:MILK"": 189, ""SELL:STRAWBERRY"": 116, ""SELL:WHEAT"": 528, ""SELL:WOOL"": 132}"
v006b_livestock_wheat,random,2026,1,143710.0,0.0,143710.0,win,DONE,DONE,1,719,0,0,0.796042,1.5059330000000002,1.7790875600000002,30.873917,2.8834258329989098,"{""BUILD_PASTURE"": 13, ""CARE"": 268, ""COLLECT_FERTILIZER"": 288, ""DIG"": 14, ""DROP"": 142, ""EAST"": 928, ""FEED"": 276, ""HARVEST"": 195, ""NORTH"": 1334, ""PASS"": 1546, ""PICKUP"": 86, ""PLACE"": 13, ""PLANT"": 92, ""SOUTH"": 1016, ""WATER"": 677, ""WEST"": 1115}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 211, ""BUY_SEED"": 53, ""HIRE"": 322, ""SELL"": 233}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 701, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 24, ""SELL:FERTILIZER"": 288, ""SELL:MELON"": 116, ""SELL:MILK"": 196, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 518, ""SELL:WOOL"": 135}"
v006b_livestock_wheat,random,217,0,133651.0,0.0,133651.0,win,DONE,DONE,1,719,0,0,0.816042,1.5288881000000003,2.0707513200000034,8.109542,2.9428241249988787,"{""BUILD_PASTURE"": 13, ""CARE"": 246, ""COLLECT_FERTILIZER"": 285, ""DIG"": 22, ""DROP"": 145, ""EAST"": 926, ""FEED"": 268, ""HARVEST"": 192, ""NORTH"": 1300, ""PASS"": 1553, ""PICKUP"": 87, ""PLACE"": 13, ""PLANT"": 94, ""SOUTH"": 988, ""WATER"": 664, ""WEST"": 1147}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 212, ""BUY_SEED"": 52, ""HIRE"": 319, ""SELL"": 222}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 703, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 24, ""SELL:FERTILIZER"": 285, ""SELL:MELON"": 113, ""SELL:MILK"": 223, ""SELL:STRAWBERRY"": 120, ""SELL:WHEAT"": 531, ""SELL:WOOL"": 76}"
v006b_livestock_wheat,random,217,1,133958.0,0.0,133958.0,win,DONE,DONE,1,719,0,0,0.789458,1.5418958000000003,1.8666035600000015,34.719125,2.927423916000407,"{""BUILD_PASTURE"": 13, ""CARE"": 249, ""COLLECT_FERTILIZER"": 290, ""DIG"": 17, ""DROP"": 142, ""EAST"": 887, ""FEED"": 277, ""HARVEST"": 196, ""NORTH"": 1317, ""PASS"": 1617, ""PICKUP"": 89, ""PLACE"": 13, ""PLANT"": 93, ""SOUTH"": 976, ""WATER"": 672, ""WEST"": 1121}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 204, ""BUY_SEED"": 49, ""HIRE"": 320, ""SELL"": 218}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 704, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 36, ""BUY_SEED:WHEAT"": 30, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 290, ""SELL:MELON"": 112, ""SELL:MILK"": 238, ""SELL:STRAWBERRY"": 122, ""SELL:WHEAT"": 517, ""SELL:WOOL"": 81}"
