candidate,candidate_money,candidate_probe,candidate_status,diagnostics,done,margin,mechanism,mechanism_sha256,opponent,opponent_money,opponent_probe,opponent_status,result,route,route_harvest_count,route_macro,route_max_hands,route_plant_count,route_sha256,route_water_count,seat,seed
rl010c_bidirectional_opp,41265.0,"{'calls': 719, 'errors': 0, 'invalid': 0, 'p50_ms': 0.118917, 'p95_ms': 0.220625, 'p99_ms': 0.329542, 'max_ms': 0.400292, 'ops': {'PASS': 968, 'PICKUP': 135, 'WEST': 803, 'NORTH': 826, 'BUILD_PASTURE': 13, 'PLACE': 13, 'PLANT': 198, 'FEED': 290, 'WATER': 997, 'CARE': 284, 'SOUTH': 544, 'EAST': 628, 'COLLECT_FERTILIZER': 295, 'HARVEST': 387, 'DROP': 56, 'DIG': 55, 'FERTILIZE': 72}, 'sell_units': {'FERTILIZER': 235, 'WHEAT': 455, 'WOOL': 132, 'MILK': 241, 'MELON': 114, 'STRAWBERRY': 286}, 'field_action_diff': 0, 'hands_action_diff': 95, 'market_action_diff': 12, 'changed_action_calls': 106}",DONE,"{'interventions': 0, 'advance_units': 0, 'delay_units': 0, 'repayment_successes': 0, 'repayment_failures': 0, 'fallbacks': 23, 'runtime_errors': 0}",1,-134467.0,rl010c_bidirectional_opp,,yummers,175732.0,"{'calls': 719, 'errors': 0, 'invalid': 0, 'p50_ms': 0.068375, 'p95_ms': 0.102292, 'p99_ms': 0.177792, 'max_ms': 30.743125, 'ops': {'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}, 'sell_units': {'FERTILIZER': 233, 'WHEAT': 828, 'WOOL': 164, 'MILK': 237, 'MELON': 144, 'STRAWBERRY': 313}}",DONE,L,v27_order_only,0,v27_14_hands,0,0,bf768a5ffad82c8809654364aacb47274c31f9649a0cc2eb539b3afe2b6b80cc,0,0,17
rl010c_bidirectional_opp,41265.0,"{'calls': 719, 'errors': 0, 'invalid': 0, 'p50_ms': 0.109041, 'p95_ms': 0.162541, 'p99_ms': 0.278875, 'max_ms': 0.471208, 'ops': {'PASS': 968, 'PICKUP': 135, 'WEST': 803, 'NORTH': 826, 'BUILD_PASTURE': 13, 'PLACE': 13, 'PLANT': 198, 'FEED': 290, 'WATER': 997, 'CARE': 284, 'SOUTH': 544, 'EAST': 628, 'COLLECT_FERTILIZER': 295, 'HARVEST': 387, 'DROP': 56, 'DIG': 55, 'FERTILIZE': 72}, 'sell_units': {'FERTILIZER': 235, 'WHEAT': 455, 'WOOL': 132, 'MILK': 241, 'MELON': 114, 'STRAWBERRY': 286}, 'field_action_diff': 0, 'hands_action_diff': 95, 'market_action_diff': 12, 'changed_action_calls': 106}",DONE,"{'interventions': 0, 'advance_units': 0, 'delay_units': 0, 'repayment_successes': 0, 'repayment_failures': 0, 'fallbacks': 23, 'runtime_errors': 0}",1,-134467.0,rl010c_bidirectional_opp,,yummers,175732.0,"{'calls': 719, 'errors': 0, 'invalid': 0, 'p50_ms': 0.081541, 'p95_ms': 0.121375, 'p99_ms': 0.261042, 'max_ms': 0.367833, 'ops': {'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}, 'sell_units': {'FERTILIZER': 233, 'WHEAT': 828, 'WOOL': 164, 'MILK': 237, 'MELON': 144, 'STRAWBERRY': 313}}",DONE,L,v27_order_only,0,v27_14_hands,0,0,bf768a5ffad82c8809654364aacb47274c31f9649a0cc2eb539b3afe2b6b80cc,0,1,17
